date,followers,friends,id,listed,positiveredicted,retweets,source,source_cleaned,statuses,tweettopic,user,text
Fri  01 Mar 2013 22:20:12 +0000,56,43,4993,1,neutral,0,The Tribez for Android,Android,427,Android,Brezda,I've collected 1 270 gold coins! http://t.co/VBFuEoAZ1k #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:20:20 +0000,938,1749,4994,2,neutral,0,The Tribez for Android,Android,1416,Android,a60e5san7050,I've harvested 1 117 of food! http://t.co/5DiQOnD7wm #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:20:49 +0000,50,122,4995,1,neutral,0,The Tribez for Android,Android,1099,Android,Mad_Baumer,I've collected 4 445 gold coins! http://t.co/aVBTaZMJON #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:21:01 +0000,366,1051,4996,17,neutral,0,The Tribez for Android,Android,12394,Android,chloerog93,I've collected 40 gold coins! http://t.co/BEMh36oYnj #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:21:02 +0000,366,1051,4997,17,neutral,0,The Tribez for Android,Android,12394,Android,chloerog93,I've harvested 307 of food! http://t.co/LqxZcchfQQ #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:21:02 +0000,1053,1260,4998,5,neutral,0,The Tribez for Android,Android,17556,Android,doddsyjohn,I've harvested 1 190 of food! http://t.co/mUccpI5bcO #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:21:27 +0000,50,122,4999,1,neutral,0,The Tribez for Android,Android,1100,Android,Mad_Baumer,I've collected 26 713 gold coins! http://t.co/aVBTaZMJON #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:21:36 +0000,366,1051,5000,17,neutral,0,The Tribez for Android,Android,12395,Android,chloerog93,I've collected 6 540 gold coins! http://t.co/BEMh36oYnj #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:21:54 +0000,1053,1260,5001,5,neutral,0,The Tribez for Android,Android,17557,Android,doddsyjohn,I've collected 12 190 gold coins! http://t.co/EAaKLjDLMj #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:21:58 +0000,18,26,5002,0,neutral,0,The Tribez for Android,Android,1562,Android,Alcoforado,I have Nice Hut on my island! Now my island is even more awesome! http://t.co/cRTy8c2LuO #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:22:02 +0000,125,254,5003,2,neutral,0,The Tribez for Android,Android,2377,Android,donn1x,I have Forester`s Hut on my island! Now my island is even more awesome! http://t.co/nM8mCP5e3J #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:22:28 +0000,18,26,5004,0,neutral,0,The Tribez for Android,Android,1563,Android,Alcoforado,I've harvested 2 020 of food! http://t.co/lhaQ1pI5rc #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:22:29 +0000,50,122,5005,1,neutral,0,The Tribez for Android,Android,1102,Android,Mad_Baumer,I've harvested 750 of food! http://t.co/VJdU6B9D9L #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:22:56 +0000,193,158,5006,1,neutral,0,The Tribez for Android,Android,11997,Android,aishaAlshayji,I've harvested 154 of food! http://t.co/LQg47WaptS #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:23:04 +0000,56,413,5007,0,neutral,0,The Tribez for Android,Android,260,Android,VickyJaine,I have reached level 12 in The Tribez! Join in and try to overtake me! http://t.co/xafg1e6wTb #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:23:38 +0000,199,263,5008,2,neutral,0,The Tribez for Android,Android,20111,Android,ladyalby7,I've collected 6 857 gold coins! http://t.co/XNhP7SHScV #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:23:39 +0000,199,263,5009,2,neutral,0,The Tribez for Android,Android,20111,Android,ladyalby7,I've harvested 600 of food! http://t.co/M70Isrwu1M #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:24:04 +0000,56,413,5010,0,neutral,0,The Tribez for Android,Android,261,Android,VickyJaine,I have completed the quest 'Upgrading Dino`s Lair' in the #Android game The Tribez. http://t.co/iF5OxCtilb #androidgames  #gameinsight
Fri  01 Mar 2013 22:24:10 +0000,121,717,5011,2,neutral,0,The Tribez for Android,Android,976,Android,slim26fine,I've collected 308 gold coins! http://t.co/qKALfUxWrC #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:24:13 +0000,121,717,5012,2,neutral,0,The Tribez for Android,Android,976,Android,slim26fine,I've harvested 220 of food! http://t.co/YLFLO0is6k #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:24:26 +0000,18,26,5013,0,neutral,0,The Tribez for Android,Android,1564,Android,Alcoforado,I have Wide Road on my island! Now my island is even more awesome! http://t.co/cRTy8c2LuO #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:24:29 +0000,121,717,5014,2,neutral,0,The Tribez for Android,Android,976,Android,slim26fine,I've harvested 545 of food! http://t.co/YLFLO0is6k #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:24:30 +0000,199,263,5015,2,neutral,0,The Tribez for Android,Android,20112,Android,ladyalby7,I have Stone Processing Mill on my island! Now my island is even more awesome! http://t.co/OL4HMCVp9Y #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:25:05 +0000,1053,1260,5016,5,neutral,0,The Tribez for Android,Android,17559,Android,doddsyjohn,I've harvested 1 050 of food! http://t.co/mUccpI5bcO #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:25:36 +0000,18,26,5017,0,neutral,0,The Tribez for Android,Android,1565,Android,Alcoforado,I have Holiday Gnome on my island! Now my island is even more awesome! http://t.co/cRTy8c2LuO #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:25:54 +0000,232,561,5018,0,neutral,0,The Tribez for Android,Android,340,Android,theycallmeBFG,I've harvested 1 108 of food! http://t.co/uG6eN6bsZC #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:25:58 +0000,121,717,5019,2,neutral,0,The Tribez for Android,Android,979,Android,slim26fine,I've collected 634 gold coins! http://t.co/qKALfUxWrC #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:26:03 +0000,67,103,5020,0,neutral,0,The Tribez for Android,Android,95,Android,T_Nayee,I've collected 595 gold coins! http://t.co/d9yG4lohKE #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:26:04 +0000,216,183,5021,0,neutral,0,The Tribez for Android,Android,6970,Android,Brandon_Lusco,I have completed the quest 'Complete tutorial.' in the #Android game The Tribez. http://t.co/2yXf8J7YI1 #androidgames  #gameinsight
Fri  01 Mar 2013 22:26:12 +0000,18,26,5022,0,neutral,0,The Tribez for Android,Android,1566,Android,Alcoforado,I have discovered a new territory in The Tribez! http://t.co/NUVjCffg7l #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:26:13 +0000,121,717,5023,2,neutral,0,The Tribez for Android,Android,980,Android,slim26fine,I've collected 15 120 gold coins! http://t.co/qKALfUxWrC #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:26:14 +0000,121,717,5024,2,neutral,0,The Tribez for Android,Android,980,Android,slim26fine,I've harvested 1 030 of food! http://t.co/YLFLO0is6k #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:26:28 +0000,121,717,5025,2,neutral,0,The Tribez for Android,Android,980,Android,slim26fine,I've collected 20 818 gold coins! http://t.co/qKALfUxWrC #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:26:37 +0000,216,183,5026,0,neutral,0,The Tribez for Android,Android,6973,Android,Brandon_Lusco,I've collected 304 gold coins! http://t.co/VPVGHzTRdK #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:26:38 +0000,216,183,5027,0,neutral,0,The Tribez for Android,Android,6973,Android,Brandon_Lusco,I've harvested 135 of food! http://t.co/FuoXgEdL8E #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:26:40 +0000,216,183,5028,0,neutral,0,The Tribez for Android,Android,6973,Android,Brandon_Lusco,I have completed the quest 'Chop down 4 Trees.' in the #Android game The Tribez. http://t.co/2yXf8J7YI1 #androidgames  #gameinsight
Fri  01 Mar 2013 22:27:09 +0000,193,158,5029,1,neutral,0,The Tribez for Android,Android,11998,Android,aishaAlshayji,I have Forester`s Hut on my island! Now my island is even more awesome! http://t.co/3YHXsqM3xv #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:27:18 +0000,216,183,5030,0,neutral,0,The Tribez for Android,Android,6974,Android,Brandon_Lusco,I have Patch on my island! Now my island is even more awesome! http://t.co/Mn4d0QAyhk #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:27:51 +0000,216,183,5031,0,neutral,0,The Tribez for Android,Android,6975,Android,Brandon_Lusco,I have completed the quest 'Pumpkin feast.' in the #Android game The Tribez. http://t.co/2yXf8J7YI1 #androidgames  #gameinsight
Fri  01 Mar 2013 22:27:59 +0000,125,254,5032,2,neutral,0,The Tribez for Android,Android,2378,Android,donn1x,I've collected 1 806 gold coins! http://t.co/ASW16Jmn9h #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:28:27 +0000,178,493,5033,0,neutral,0,The Tribez for Android,Android,2544,Android,_allbusiness,I've collected 1 166 gold coins! http://t.co/Vfsosxwa39 #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:28:28 +0000,178,493,5034,0,neutral,0,The Tribez for Android,Android,2544,Android,_allbusiness,I've harvested 455 of food! http://t.co/vQ3Ul1Wl1C #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:29:16 +0000,51,101,5035,1,neutral,0,The Tribez for Android,Android,2535,Android,KusjeTriesje,I've collected 12 864 gold coins! http://t.co/HVjJSAT6U4 #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:29:21 +0000,156,580,5036,0,neutral,0,The Tribez for Android,Android,1213,Android,Niceman05,I've collected 1 540 gold coins! http://t.co/rtbxfS8NSy #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:29:23 +0000,156,580,5037,0,neutral,0,The Tribez for Android,Android,1213,Android,Niceman05,I've harvested 60 of food! http://t.co/aCShaJbSy6 #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:29:24 +0000,121,717,5038,2,neutral,0,The Tribez for Android,Android,982,Android,slim26fine,I've harvested 1 047 of food! http://t.co/YLFLO0is6k #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:30:03 +0000,15,95,5039,0,neutral,0,The Tribez for Android,Android,1667,Android,lovebug438,I've collected 7 912 gold coins! http://t.co/h1EIMLsUPO #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:30:04 +0000,15,95,5040,0,neutral,0,The Tribez for Android,Android,1667,Android,lovebug438,I've harvested 630 of food! http://t.co/34WgeYsyDm #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:30:07 +0000,156,580,5041,0,neutral,0,The Tribez for Android,Android,1214,Android,Niceman05,I've harvested 296 of food! http://t.co/aCShaJbSy6 #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:30:19 +0000,15,95,5042,0,neutral,0,The Tribez for Android,Android,1667,Android,lovebug438,I've collected 100 350 gold coins! http://t.co/h1EIMLsUPO #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:30:33 +0000,123,555,5043,1,neutral,0,The Tribez for Android,Android,2812,Android,idgaf_illsayit,I have Warehouse on my island! Now my island is even more awesome! http://t.co/lJnvMQNisO #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:30:38 +0000,67,103,5044,0,neutral,0,The Tribez for Android,Android,96,Android,T_Nayee,I've harvested 209 of food! http://t.co/em5JdXoAYT #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:30:39 +0000,145,211,5045,2,neutral,0,The Tribez for Android,Android,350,Android,bugwiBae,I have Warehouse on my island! Now my island is even more awesome! http://t.co/xjIHwolV5q #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:30:44 +0000,160,357,5046,3,neutral,0,The Tribez for Android,Android,6332,Android,piercedmonkey,I've collected 410 gold coins! http://t.co/u6YF4e1ciO #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:30:45 +0000,160,357,5047,3,neutral,0,The Tribez for Android,Android,6332,Android,piercedmonkey,I've harvested 102 of food! http://t.co/QIkynJ9pFq #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:31:00 +0000,160,357,5048,3,neutral,0,The Tribez for Android,Android,6332,Android,piercedmonkey,I have completed the quest 'Upgrade the Main B...' in the #Android game The Tribez. http://t.co/aYnsSXwsiQ #androidgames  #gameinsight
Fri  01 Mar 2013 22:31:05 +0000,59,96,5049,2,neutral,0,The Tribez for Android,Android,10519,Android,SooozieL,I've harvested 1 305 of food! http://t.co/bTu7iP5u9T #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:31:16 +0000,193,158,5050,1,neutral,0,The Tribez for Android,Android,11999,Android,aishaAlshayji,I have Cafeteria on my island! Now my island is even more awesome! http://t.co/3YHXsqM3xv #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:31:27 +0000,123,555,5051,1,neutral,0,The Tribez for Android,Android,2814,Android,idgaf_illsayit,I've harvested 120 of food! http://t.co/i4J3hZpcRq #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:31:29 +0000,145,211,5052,2,neutral,0,The Tribez for Android,Android,352,Android,bugwiBae,I've collected 5 140 gold coins! http://t.co/j2YYOPtHUh #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:31:33 +0000,51,101,5053,1,neutral,0,The Tribez for Android,Android,2536,Android,KusjeTriesje,I've harvested 740 of food! http://t.co/GKmzwsAkSO #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:31:34 +0000,145,211,5054,2,neutral,0,The Tribez for Android,Android,352,Android,bugwiBae,I have completed the quest 'Harvest holiday.' in the #Android game The Tribez. http://t.co/6TPpIwCEk6 #androidgames  #gameinsight
Fri  01 Mar 2013 22:32:08 +0000,67,103,5055,0,neutral,0,The Tribez for Android,Android,97,Android,T_Nayee,I have completed the quest 'Upgrade the Ancien...' in the #Android game The Tribez. http://t.co/3IcUaItypW #androidgames  #gameinsight
Fri  01 Mar 2013 22:32:11 +0000,199,263,5056,2,neutral,0,The Tribez for Android,Android,20113,Android,ladyalby7,I've collected 19 433 gold coins! http://t.co/XNhP7SHScV #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:32:48 +0000,216,183,5057,0,neutral,0,The Tribez for Android,Android,6981,Android,Brandon_Lusco,I have completed the quest 'Load improved grap...' in the #Android game The Tribez. http://t.co/2yXf8J7YI1 #androidgames  #gameinsight
Fri  01 Mar 2013 22:33:22 +0000,199,263,5058,2,neutral,0,The Tribez for Android,Android,20114,Android,ladyalby7,I have discovered a new territory in The Tribez! http://t.co/XyuejaI7E6 #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:33:24 +0000,216,183,5059,0,neutral,0,The Tribez for Android,Android,6984,Android,Brandon_Lusco,I have Forester`s Hut on my island! Now my island is even more awesome! http://t.co/Mn4d0QAyhk #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:33:25 +0000,59,96,5060,2,neutral,0,The Tribez for Android,Android,10520,Android,SooozieL,I've harvested 1 235 of food! http://t.co/bTu7iP5u9T #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:33:28 +0000,216,183,5061,0,neutral,0,The Tribez for Android,Android,6984,Android,Brandon_Lusco,I've collected 636 gold coins! http://t.co/VPVGHzTRdK #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:33:46 +0000,216,183,5062,0,neutral,0,The Tribez for Android,Android,6986,Android,Brandon_Lusco,I have completed the quest 'Forester`s Hut.' in the #Android game The Tribez. http://t.co/2yXf8J7YI1 #androidgames  #gameinsight
Fri  01 Mar 2013 22:33:50 +0000,46,119,5063,4,neutral,0,The Tribez for Android,Android,3228,Android,babytigertat,I've harvested 555 of food! http://t.co/NJtNPZm0oK #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:33:52 +0000,98,729,5064,1,neutral,0,The Tribez for Android,Android,314,Android,5u4n,I've collected 726 gold coins! http://t.co/uoIi0vmwRo #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:33:52 +0000,216,183,5065,0,neutral,0,The Tribez for Android,Android,6986,Android,Brandon_Lusco,I have completed the quest 'Build the first An...' in the #Android game The Tribez. http://t.co/2yXf8J7YI1 #androidgames  #gameinsight
Fri  01 Mar 2013 22:33:53 +0000,98,729,5066,1,neutral,0,The Tribez for Android,Android,314,Android,5u4n,I've harvested 150 of food! http://t.co/RlHnLPVKct #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:34:13 +0000,98,729,5067,1,neutral,0,The Tribez for Android,Android,315,Android,5u4n,I have completed the quest 'Raze the Murlods` ...' in the #Android game The Tribez. http://t.co/Y92BETJHrV #androidgames  #gameinsight
Fri  01 Mar 2013 22:34:15 +0000,216,183,5068,0,neutral,0,The Tribez for Android,Android,6987,Android,Brandon_Lusco,I have Cauldron on my island! Now my island is even more awesome! http://t.co/Mn4d0QAyhk #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:34:17 +0000,123,555,5069,1,neutral,0,The Tribez for Android,Android,2815,Android,idgaf_illsayit,I've harvested 285 of food! http://t.co/i4J3hZpcRq #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:34:29 +0000,145,211,5070,2,neutral,0,The Tribez for Android,Android,353,Android,bugwiBae,I've harvested 630 of food! http://t.co/ZXBcORupRy #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:34:30 +0000,156,580,5071,0,neutral,0,The Tribez for Android,Android,1217,Android,Niceman05,I have Pig Farm on my island! Now my island is even more awesome! http://t.co/jfAK5mMhpj #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:34:40 +0000,156,580,5072,0,neutral,0,The Tribez for Android,Android,1217,Android,Niceman05,I have completed the quest 'Pig Farm' in the #Android game The Tribez. http://t.co/qR0xN62MUi #androidgames  #gameinsight
Fri  01 Mar 2013 22:34:41 +0000,59,96,5073,2,neutral,0,The Tribez for Android,Android,10521,Android,SooozieL,I've collected 12 706 gold coins! http://t.co/R8Sq4BO7xj #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:34:43 +0000,156,580,5074,0,neutral,0,The Tribez for Android,Android,1217,Android,Niceman05,I've collected 4 430 gold coins! http://t.co/rtbxfS8NSy #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:34:59 +0000,199,263,5075,2,neutral,0,The Tribez for Android,Android,20115,Android,ladyalby7,I have Post Office on my island! Now my island is even more awesome! http://t.co/OL4HMCVp9Y #android  #androidgames  #gameinsight
