,X,user,date,source,retweets,tweet,followers,statuses,listed,friends,source_cleaned,tweettopic
7909,7909,Brainwerkz,Fri  01 Mar 2013 20:25:27 +0000,Twitter for BlackBerry,0,@BlackBerry @Daniele_ponzia Watched the how to video u tweeted for bb Story maker used it for the 1st time &amp; I LOVE IT! Impressive. Good job,5,49,0,32,BlackBerry,Blackberry
7910,7910,ali_alaskari,Fri  01 Mar 2013 20:32:01 +0000,Twitter for BlackBerry,0,@BlackBerry @yabanumay you are just making it worse for us by letting the carrier control the OTA  Canada &amp; UK got soo many and we got none,19,117,0,190,BlackBerry,Blackberry
7911,7911,ali_alaskari,Fri  01 Mar 2013 20:35:04 +0000,Twitter for BlackBerry,0,@BlackBerry @yabanumay who you called partners they will screw you  I'm already frustrated with the bugs and now the fix is hold by them.,19,118,0,190,BlackBerry,Blackberry
7912,7912,ali_alaskari,Fri  01 Mar 2013 20:36:48 +0000,Twitter for BlackBerry,0,@BlackBerry @yabanumay you should really work out this stupid policy or you guys will be in trouble  waited 1 month and can't wait more.,19,119,0,190,BlackBerry,Blackberry
7913,7913,BBQuincar,Fri  01 Mar 2013 20:39:54 +0000,Twitter for BlackBerry,0,http://t.co/SCbI0YjtIW shared using Launch Codes | ALL THINGS BLACKBERRY,90,990,3,158,BlackBerry,Blackberry
7914,7914,ay00b_a,Fri  01 Mar 2013 20:40:12 +0000,Twitter for BlackBerry,0,BlackBerry ten is siiiick,124,149,0,194,BlackBerry,Blackberry
7915,7915,macabizero,Fri  01 Mar 2013 20:40:19 +0000,Twitter for BlackBerry,0,Am loving my new BlackBerry Z10! I strongly believe that this device is the best on the market right now.,547,9656,14,654,BlackBerry,Blackberry
7916,7916,RCSheppy,Fri  01 Mar 2013 20:41:25 +0000,Twitter for BlackBerry,0,Looks like I found a new background for my BlackBerry. Goddamn! http://t.co/A6ZjF2M3Jq,196,1596,1,198,BlackBerry,Blackberry
7917,7917,bbmattk,Fri  01 Mar 2013 20:45:20 +0000,Twitter for BlackBerry,0,@PolarbearApp Thanks. That's my job. BlackBerry in the US of A. Did you sign up for more information at one of the usa carrier pages yet?,280,3155,9,222,BlackBerry,Blackberry
7918,7918,z10project,Fri  01 Mar 2013 20:46:30 +0000,Twitter for BlackBerry,0,Another crazy detailed snow shot I took yesterday w/ my @BlackBerry #Z10. Used the 'beach/snow' scene option. http://t.co/Uyzr24twOv,4,14,0,4,BlackBerry,Blackberry
7919,7919,MartinJDub,Fri  01 Mar 2013 20:46:51 +0000,Twitter for BlackBerry,0,@Rinedog thx for the BlackBerry PlayBook and Z10 apps #YYC love,474,6025,11,380,BlackBerry,Blackberry
7920,7920,mrally,Fri  01 Mar 2013 20:48:17 +0000,Twitter for BlackBerry,0,"@BlackBerry @mrally everything is great on the Z10 
@Tiger4_U @tamcrighton",129,1650,1,518,BlackBerry,Blackberry
7921,7921,Tiger4_U,Fri  01 Mar 2013 20:50:53 +0000,Twitter for BlackBerry,0,@mrally @BlackBerry @Tiger4_U @tamcrighton Great to hear you enjoying it #BlackBerry10,92,1340,2,428,BlackBerry,Blackberry
7922,7922,AlvesKyle,Fri  01 Mar 2013 20:50:56 +0000,Twitter for BlackBerry,0,@td_canada will you guys have an app for BlackBerry 10 anytime soon?,82,4148,0,176,BlackBerry,Blackberry
7923,7923,puppichapanore,Fri  01 Mar 2013 20:51:37 +0000,Twitter for BlackBerry,0,Delete some BlackBerry pin from my phone,219,1146,1,220,BlackBerry,Blackberry
7924,7924,itskavan,Fri  01 Mar 2013 20:51:50 +0000,Twitter for BlackBerry,0,http://t.co/oOUrCppWyI my harlem shake creation all off my BlackBerry haha #cancun,452,10056,0,425,BlackBerry,Blackberry
7925,7925,kavinbm,Fri  01 Mar 2013 20:54:57 +0000,Twitter for BlackBerry,0,BlackBerry Z10 might be expensive but man am I impressed. The UI is fantastic once you get used to it. The keyboard amazing. Good start,1232,2806,33,139,BlackBerry,Blackberry
7926,7926,eman_3bdullah,Fri  01 Mar 2013 20:57:02 +0000,Twitter for BlackBerry,0,Kee for #blackberry10 #Z10 http://t.co/LpkbHW2Q8a @SkyBlackberry http://t.co/XKxr50LTfn,106,4091,0,219,BlackBerry,Blackberry
7927,7927,Azzlan17_03Ali,Fri  01 Mar 2013 20:59:58 +0000,Twitter for BlackBerry,0,"For all those @BlacKBerry Z10 users  the application ""Keek"" is now available in @BlackBerry World",160,4723,0,311,BlackBerry,Blackberry
7928,7928,order_restored,Fri  01 Mar 2013 21:03:19 +0000,Twitter for BlackBerry,0,"I love how I start typing ""nor"" on my Z10 &amp; it suggests ""norepinephrine"" right away. Only 2 weeks &amp; it already knows me. @BlackBerry",24,287,0,118,BlackBerry,Blackberry
7930,7930,jamiepepper,Fri  01 Mar 2013 21:08:15 +0000,Twitter for BlackBerry,0,.@BlackBerry where are these apps? No Skype still  no Netflix  no WhatsApp  no BB Travel  no Plex  no good Podcast app  no BB News...go on?,265,3773,10,383,BlackBerry,Blackberry
7931,7931,_ahmadrm_,Fri  01 Mar 2013 21:09:58 +0000,Twitter for BlackBerry,0,@ME_blackberry can you please put instgram and what's app as an app in the app world for BlackBerry Z10,25,234,0,26,BlackBerry,Blackberry
7932,7932,BradWickens,Fri  01 Mar 2013 21:11:45 +0000,Twitter for BlackBerry,0,New blackberry is sweet!!!!!!!!!!!! #z10,100,650,0,104,BlackBerry,Blackberry
7933,7933,m_alooi,Fri  01 Mar 2013 21:14:04 +0000,Twitter for BlackBerry,0,@BlackBerry why should we get it last in middle east countries? #Bahrain #Blackberry #Blackberry10,4,45,0,26,BlackBerry,Blackberry
7934,7934,r18civic08,Fri  01 Mar 2013 21:15:52 +0000,Twitter for BlackBerry,0,New Blackberry z10  #loveit txt wit names,56,164,0,128,BlackBerry,Blackberry
7935,7935,SquarePeezy,Fri  01 Mar 2013 21:16:46 +0000,Twitter for BlackBerry,0,@lightninsparks lol u kno me BlackBerry ambassador,165,25762,1,162,BlackBerry,Blackberry
7936,7936,glennmariano,Fri  01 Mar 2013 21:17:57 +0000,Twitter for BlackBerry,0,Battery life is amazing after the most recent @blackberry #Z10 update. Keep it up guys.,135,312,1,103,BlackBerry,Blackberry
7937,7937,TheIMYFather,Fri  01 Mar 2013 21:27:26 +0000,Twitter for BlackBerry,0,Didn't know the @BlackBerry #z10 had a built in tip calculator. #ftw http://t.co/MLkwdI7ObH,614,24250,12,465,BlackBerry,Blackberry
7938,7938,edmcdonald11,Fri  01 Mar 2013 21:28:41 +0000,Twitter for BlackBerry,0,@BlackBerry holy moly did you ever improve the battery!!! At this time yesterday phone was already dead. Today still have 83% battery left!!,18,139,0,79,BlackBerry,Blackberry
7939,7939,idillun,Fri  01 Mar 2013 21:30:14 +0000,Twitter for BlackBerry,0,@Xak_kaX blackberry forever!,672,13335,33,1412,BlackBerry,Blackberry
7940,7940,miktro1,Fri  01 Mar 2013 21:34:34 +0000,Twitter for BlackBerry,0,"BlackBerry is Back

http://t.co/jl16kQzAgY",101,281,1,570,BlackBerry,Blackberry
7941,7941,TimJWhitcombe,Fri  01 Mar 2013 21:38:04 +0000,Twitter for BlackBerry,0,"""@sc_landdesign: @TimJWhitcombe nice phone"" @BlackBerry",189,1170,0,342,BlackBerry,Blackberry
7942,7942,TheIMYFather,Fri  01 Mar 2013 21:38:08 +0000,Twitter for BlackBerry,0,New #blackberry bridge  does this mean that something else magical is coming down from the #playbook gods ? #bb10 update,614,24251,12,465,BlackBerry,Blackberry
7943,7943,TheIMYFather,Fri  01 Mar 2013 21:39:51 +0000,Twitter for BlackBerry,0,New #blackberry bridge  does this mean that something else magical is coming down from the #playbook gods ? #bb10 http://t.co/T1SDB3Y46m,614,24251,12,465,BlackBerry,Blackberry
7944,7944,DanielLBrett1,Fri  01 Mar 2013 21:40:02 +0000,Twitter for BlackBerry,0,Got myself a new blackberry #Z10,1,3,0,21,BlackBerry,Blackberry
7945,7945,tibrahim1,Fri  01 Mar 2013 21:41:04 +0000,Twitter for BlackBerry,0,Their are a lot of Quran apps in the BlackBerry ecosystem and they said no apps their are tons of apps,155,2599,1,304,BlackBerry,Blackberry
7947,7947,danfiehn,Fri  01 Mar 2013 21:45:44 +0000,Twitter for BlackBerry,0,Testing new BlackBerry Z10. Not the easiest to get used to out of the box  but slowly getting my head around it!,7,59,0,23,BlackBerry,Blackberry
7948,7948,crashoops,Fri  01 Mar 2013 21:47:18 +0000,Twitter for BlackBerry,0,@ThreeUk can you tell me when the latest software update for the BlackBerry z10 will be available? Thanks,4,17,0,69,BlackBerry,Blackberry
7949,7949,RapsFan1981,Fri  01 Mar 2013 21:49:05 +0000,Twitter for BlackBerry,0,The BlackBerry  Z10 is the best phone i've ever owned. Noticing the improved battery life. BlackBerry + Telus = Perfection.,30,423,0,29,BlackBerry,Blackberry
7950,7950,MartinJDub,Fri  01 Mar 2013 21:50:16 +0000,Twitter for BlackBerry,0,@chloelouisehugh BlackBerry Z10?€?s hands down :),474,6033,11,380,BlackBerry,Blackberry
7951,7951,hussam_ba,Fri  01 Mar 2013 21:51:39 +0000,Twitter for BlackBerry,0,Check out Keek in BlackBerry World! You can find it at http://t.co/WeLYiVyxOn,228,9995,2,161,BlackBerry,Blackberry
7952,7952,MartinJDub,Fri  01 Mar 2013 21:51:57 +0000,Twitter for BlackBerry,0,@cmjfrederick your not the only one in conflict...but there is help  BlackBerry Z10 or X10 :) #TheCure,474,6035,11,380,BlackBerry,Blackberry
7953,7953,MartinJDub,Fri  01 Mar 2013 21:53:01 +0000,Twitter for BlackBerry,0,@RossiBird46 BlackBerry Z10 or X10 fooooo shoooo. Things are better when your #TeamBlackBerry,474,6037,11,380,BlackBerry,Blackberry
7955,7955,TheIMYFather,Fri  01 Mar 2013 21:54:40 +0000,Twitter for BlackBerry,0,Check out Slacker Radio in BlackBerry World! You can find it at http://t.co/Tyqg56wC2T,614,24254,12,466,BlackBerry,Blackberry
7956,7956,whtbags,Fri  01 Mar 2013 21:54:47 +0000,Twitter for BlackBerry,0,@willcarling @bad_steve66 download the Crackberry app from BlackBerry World. Beautiful application.,0,138,0,32,BlackBerry,Blackberry
7958,7958,admiralawesome_,Fri  01 Mar 2013 21:58:00 +0000,Twitter for BlackBerry,0,@BlackBerry why isn't there a OS Update for Bell and Virgin and only for Fido  Telus  Rogers and Koodo?,174,8100,0,461,BlackBerry,Blackberry
7959,7959,MartinJDub,Fri  01 Mar 2013 21:58:03 +0000,Twitter for BlackBerry,0,@LadyButtercup88 go to this link and search BlackBerry ID reset  hope that helps  let me know!  http://t.co/LoVv50qSFB,474,6040,11,381,BlackBerry,Blackberry
7960,7960,VictoriaKroezen,Fri  01 Mar 2013 21:58:35 +0000,Twitter for BlackBerry,0,@13rittS the new blackberry,49,1124,0,109,BlackBerry,Blackberry
7961,7961,sammissmolly,Fri  01 Mar 2013 22:01:53 +0000,Twitter for BlackBerry,0,@cale_25 I meant I'm use to a blackberry lol,40,422,0,87,BlackBerry,Blackberry
7962,7962,dirtymike9588,Fri  01 Mar 2013 22:05:13 +0000,Twitter for BlackBerry,0,Gottsa blackberry  z10 add it pin:24DFA9A0,125,133,0,114,BlackBerry,Blackberry
7963,7963,zishaanahmed,Fri  01 Mar 2013 22:05:14 +0000,Twitter for BlackBerry,0,#blackberry should have a universal OS upgrade,116,2664,3,62,BlackBerry,Blackberry
7964,7964,MarkHale,Fri  01 Mar 2013 22:05:42 +0000,Twitter for BlackBerry,0,@OrangeHelpers @Orangeuk any news on when the latest update will be pushed out on the BlackBerry #Z10,41,395,0,71,BlackBerry,Blackberry
7967,7967,jsrivaya,Fri  01 Mar 2013 22:16:48 +0000,Twitter for BlackBerry,0,"Registration now open for BlackBerry Live in Orlando

http://t.co/wfbOXtKeEq",203,1169,6,332,BlackBerry,Blackberry
7968,7968,TheBouldRant,Fri  01 Mar 2013 22:16:48 +0000,Twitter for BlackBerry,0,@pacemaker thanks for the Z10 app! I get to use it anywhere I go  cause my @BlackBerry never leaves my side. I can DJ my life.,40,604,1,19,BlackBerry,Blackberry
7969,7969,pdawg57,Fri  01 Mar 2013 22:22:26 +0000,Twitter for BlackBerry,0,@BlackBerryHelp @twitter having issues with choppy scrolling on Twitter for BlackBerry #bb10 ver 10.0.0.45.,93,2762,1,470,BlackBerry,Blackberry
7970,7970,mspsoul,Fri  01 Mar 2013 22:26:25 +0000,Twitter for BlackBerry,0,@MobileSupport I need advice on how to update my profile using a blackberry 10?,84,923,1,195,BlackBerry,Blackberry
7971,7971,noallylikeme,Fri  01 Mar 2013 22:26:50 +0000,Twitter for BlackBerry,0,@Flipboard do u have an app for the #BlackBerry Z10? I have it on my iPad and absolutely love flipboard!,13,48,0,96,BlackBerry,Blackberry
7972,7972,Bla1ze,Fri  01 Mar 2013 22:27:07 +0000,Twitter for BlackBerry,0,Check out Shine Runner in BlackBerry World! You can find it at http://t.co/ugVacK9lxY,7703,96962,415,605,BlackBerry,Blackberry
7973,7973,Bla1ze,Fri  01 Mar 2013 22:27:29 +0000,Twitter for BlackBerry,0,Check out Sonic the Hedgehog 4 Episode I in BlackBerry World! You can find it at http://t.co/BiUuKMSBsH,7703,96962,415,605,BlackBerry,Blackberry
7974,7974,thisnigel,Fri  01 Mar 2013 22:30:17 +0000,Twitter for BlackBerry,0,I love navigating on my BlackBerry z10,369,26499,5,229,BlackBerry,Blackberry
7975,7975,AznTruckDvr,Fri  01 Mar 2013 22:32:33 +0000,Twitter for BlackBerry,0,@BlackBerry i love it. Thank you. Picture is so good on the #Z10,92,2504,1,132,BlackBerry,Blackberry
7976,7976,thisnigel,Fri  01 Mar 2013 22:33:47 +0000,Twitter for BlackBerry,0,Wow the new Os for the BlackBerry z10 now saves hash tags,369,26506,5,229,BlackBerry,Blackberry
7977,7977,BBQuincar,Fri  01 Mar 2013 22:37:28 +0000,Twitter for BlackBerry,0,Check out DunceBat in BlackBerry World! You can find it at http://t.co/cNI99PfdXh,90,990,3,158,BlackBerry,Blackberry
7978,7978,ansonhenry,Fri  01 Mar 2013 22:39:47 +0000,Twitter for BlackBerry,0,I'm always about recruiting people to  and back to the #BlackBerry team... #Z10 life,512,2393,26,151,BlackBerry,Blackberry
7979,7979,thisnigel,Fri  01 Mar 2013 22:41:24 +0000,Twitter for BlackBerry,0,The battery life on my BlackBerry z10 is amazing now #osupdate,369,26513,5,229,BlackBerry,Blackberry
7980,7980,Q1Joe4,Fri  01 Mar 2013 22:43:48 +0000,Twitter for BlackBerry,0,"Ya Who? ""@N4_BB: Yahoo! App for BlackBerry Getting End of Life in April http://t.co/kKJ6ULAEAM #TeamBlackBerry""",173,679,2,211,BlackBerry,Blackberry
7981,7981,TheIMYFather,Fri  01 Mar 2013 22:44:25 +0000,Twitter for BlackBerry,0,"Where's My Perry? now available for BlackBerry 10 devices

http://t.co/9dO7oI1zj3",614,24261,12,466,BlackBerry,Blackberry
7982,7982,firepuncher,Fri  01 Mar 2013 22:48:23 +0000,Twitter for BlackBerry,0,@BlackBerry4Biz Still wondering when we can expect BlackBerry Travel,847,15462,27,363,BlackBerry,Blackberry
7983,7983,djwhitegold,Fri  01 Mar 2013 22:49:48 +0000,Twitter for BlackBerry,0,I hope @blackberry never fixes the broadcast message issues on #bb10 #z10 ...love that my spam messages don't happen anymore.,11024,8146,22,989,BlackBerry,Blackberry
7984,7984,4meirun,Fri  01 Mar 2013 22:49:59 +0000,Twitter for BlackBerry,0,@BlackBerry #blackberry10 yes! My husband even added the NHL app to my BB10!,119,1615,2,219,BlackBerry,Blackberry
7986,7986,jubuloo,Fri  01 Mar 2013 22:52:53 +0000,Twitter for BlackBerry,0,"BlackBerry is Back

http://t.co/iYvxA3ejs9",40,211,1,182,BlackBerry,Blackberry
7987,7987,_Lucky45,Fri  01 Mar 2013 22:56:17 +0000,Twitter for BlackBerry,0,Got a BRAND NEW Ballistic case for the #BlackBerry Z10 for sale OR trade. DM me what ya got!,1276,25787,24,460,BlackBerry,Blackberry
7988,7988,ColindaKvam,Fri  01 Mar 2013 22:56:37 +0000,Twitter for BlackBerry,0,@BlackBerry_ZA @Tiger4_U why does it say whatsapp is not available for the Z10?,66,799,0,291,BlackBerry,Blackberry
7989,7989,bc_odysseus,Fri  01 Mar 2013 22:56:48 +0000,Twitter for BlackBerry,0,@bell_support @bell_mobility I can't wait for the @blackberry Z10 update but after finding out that only Bell has visual voice mail I can,2,33,0,9,BlackBerry,Blackberry
7990,7990,PatWallace,Fri  01 Mar 2013 22:57:45 +0000,Twitter for BlackBerry,0,@Bell_Mobility I'm on the BlackBerry   Elite team  it's ready. Trust me. Let's roll it out. Nowwwwww,905,20748,33,681,BlackBerry,Blackberry
7991,7991,bigleagueluu,Fri  01 Mar 2013 23:00:40 +0000,Twitter for BlackBerry,0,On fat blackberry game boi,34,10,0,54,BlackBerry,Blackberry
7992,7992,Mbraghouthi,Fri  01 Mar 2013 23:01:40 +0000,Twitter for BlackBerry,0,@MobileSyrup I would like to have the white blackberry Z10 for my wife!,9,44,0,16,BlackBerry,Blackberry
7993,7993,Flash0p,Fri  01 Mar 2013 23:02:30 +0000,Twitter for BlackBerry,0,@cmjfrederick I have the new Z10 BlackBerry and love it. Instagram is missing but my life can go on without it.,482,19216,18,465,BlackBerry,Blackberry
7994,7994,Darren_Kidd,Fri  01 Mar 2013 23:02:32 +0000,Twitter for BlackBerry,0,@DaMarques_UFC The best PHONE in that group  is the new Blackberry Z10. As far as a gaming device  however  it's been the droid or crapple.,81,3472,1,254,BlackBerry,Blackberry
7995,7995,Tiger4_U,Fri  01 Mar 2013 23:04:07 +0000,Twitter for BlackBerry,0,@ColindaKvam @BlackBerry_ZA it will be available within March #BlackBerry10,92,1341,2,428,BlackBerry,Blackberry
7996,7996,damaster87,Fri  01 Mar 2013 23:11:12 +0000,Twitter for BlackBerry,0,So far so good with this new blackberry ten!,147,1863,1,225,BlackBerry,Blackberry
7997,7997,brandondely,Fri  01 Mar 2013 23:16:30 +0000,Twitter for BlackBerry,0,Sonic the Hedgehog 4 Episode I updated with BlackBerry Z10 support | http://t.co/9nwpI6sn2r http://t.co/YgyPU24mnQ,166,3912,3,152,BlackBerry,Blackberry
7998,7998,MartinJDub,Fri  01 Mar 2013 23:20:06 +0000,Twitter for BlackBerry,0,Check out Samuel Jackson SoundBoard in BlackBerry World! You can find it at http://t.co/1d1uwvy5IA,475,6051,11,381,BlackBerry,Blackberry
7999,7999,FortNeyland95,Fri  01 Mar 2013 23:20:59 +0000,Twitter for BlackBerry,0,Porting your existing PhoneGap application to Blac... - BlackBerry Support Community Forums http://t.co/COliw0tQaG #FB,284,16687,3,483,BlackBerry,Blackberry
8000,8000,jayaditt,Fri  01 Mar 2013 23:23:00 +0000,Twitter for BlackBerry,0,@BlackBerry I bought your phone before launch in America and it is amazing. I had to pay double of what it costs to get the unlocked phone,65,421,0,30,BlackBerry,Blackberry
8001,8001,ShelbyWhelan17,Fri  01 Mar 2013 23:24:20 +0000,Twitter for BlackBerry,0,Hard getting used too this blackberry z10 layouts completely different to other blackberries,126,112,0,529,BlackBerry,Blackberry
8002,8002,LalioSock,Fri  01 Mar 2013 23:25:03 +0000,Twitter for BlackBerry,0,@AskRBCCanada so when is the mobile RBC coming out on the BlackBerry Z10??,184,203,1,208,BlackBerry,Blackberry
8003,8003,JohnnyKore,Fri  01 Mar 2013 23:35:59 +0000,Twitter for BlackBerry,0,Just getting my Z10 set up. Great job blackberry. Wicked phone,74,1506,1,93,BlackBerry,Blackberry
8005,8005,RallsInNC,Fri  01 Mar 2013 18:12:01 +0000,Twitter for BlackBerry??,0,BlackBerry OS 10.1 Expected for Z10 in March  says Telus http://t.co/PQ8ju9uzvr,210,3161,4,496,BlackBerry,Blackberry
8006,8006,RallsInNC,Fri  01 Mar 2013 18:12:01 +0000,Twitter for BlackBerry??,0,BlackBerry OS 10.1 Expected for Z10 in March  says Telus http://t.co/PQ8ju9uzvr,209,3161,4,496,BlackBerry,Blackberry
8008,8008,JedicatedSarah_,Fri  01 Mar 2013 18:39:37 +0000,Twitter for BlackBerry??,0,hate going on twitter on my blackberry  it's so crap.,3180,58821,2,3034,BlackBerry,Blackberry
8009,8009,amythinking,Fri  01 Mar 2013 18:39:38 +0000,Twitter for BlackBerry??,0,Am the first person in Vizag to get the BlackBerry Z10. Woo hoo!,298,4788,6,176,BlackBerry,Blackberry
8011,8011,ballet9117,Fri  01 Mar 2013 18:39:53 +0000,Twitter for BlackBerry??,0,Damnn no upgrade yet..still with this blackberry,78,592,0,86,BlackBerry,Blackberry
8012,8012,Kier_Brook,Fri  01 Mar 2013 18:41:01 +0000,Twitter for BlackBerry??,0,#BlackBerry featuring Worms 2010....yes 2010 on their app store. Seriously need to get with the times!! http://t.co/40foBbBPDk,148,4724,1,141,BlackBerry,Blackberry
8014,8014,rachaelwhitleyy,Fri  01 Mar 2013 18:41:18 +0000,Twitter for BlackBerry??,0,Don't want a blackberry anymore  what did I even see in them fgs :((((((,47,132,0,80,BlackBerry,Blackberry
8016,8016,Adazzle_,Fri  01 Mar 2013 18:42:00 +0000,Twitter for BlackBerry??,0,"Once my chemistry teacher was saying Pb ( lead ) then she paused  laughed  and said "" bb ahahaha "" ( bb meaning blackberry)",408,32585,2,324,BlackBerry,Blackberry
8017,8017,carina_ward,Fri  01 Mar 2013 18:42:01 +0000,Twitter for BlackBerry??,0,I hate blackberry's,288,937,0,302,BlackBerry,Blackberry
8018,8018,samanthaa__lee,Fri  01 Mar 2013 18:42:12 +0000,Twitter for BlackBerry??,0,Me typing away on my blackberry must be annoying everyone  worst key pad #click #click,248,7287,0,422,BlackBerry,Blackberry
8019,8019,Daniele_ponzia,Fri  01 Mar 2013 18:42:37 +0000,Twitter for BlackBerry??,0,@BlackBerry I went to see the new #BlackBerryZ10 I decided to buy it immediately  just fantastic!,318,2734,6,479,BlackBerry,Blackberry
8020,8020,GringaLinds,Fri  01 Mar 2013 18:43:12 +0000,Twitter for BlackBerry??,0,I'm really done with this blackberry. There's a myspace app on it. I'm really really done.,355,19970,1,407,BlackBerry,Blackberry
8021,8021,emfalconerx,Fri  01 Mar 2013 18:43:13 +0000,Twitter for BlackBerry??,0,Trying to type with fake nails on a blackberry..yeah #notgonnahappen,57,229,0,118,BlackBerry,Blackberry
8022,8022,eventfuljo,Fri  01 Mar 2013 18:44:36 +0000,Twitter for BlackBerry??,0,oh #eskompowerfailure where is our power blackberry battery power almost gone,21,134,0,180,BlackBerry,Blackberry
8023,8023,CharleyMontage,Fri  01 Mar 2013 18:44:38 +0000,Twitter for BlackBerry??,0,Blackberry everything is shit I just like the phone x,276,3391,1,297,BlackBerry,Blackberry
