id,predicted,text
3412,u,Start playing Paradise Island on Android http://t.co/pu8bFuZ4jO #Android #Androidgames #Gameinsight http://t.co/SaxgUFGKrs
3413,u,I've harvested 1 220 of food! http://t.co/MooD2n7X2N #android  #androidgames  #gameinsight
3414,u,MT @WilliamShatner: There's a new update for @Shatoetry available. MBB&lt;~~ Got that in Android flavour yet  Bill? LLFUK (Life Long Fan in UK)
3431,u,I've harvested 97 of food! http://t.co/Yx1IUt4JeH #android  #androidgames  #gameinsight
3433,u,I've collected 555 gold coins! http://t.co/evQvpqyRPv #android  #androidgames  #gameinsight
3436,u,I've collected 632 gold coins! http://t.co/9ZunxVasEF #android  #androidgames  #gameinsight
3440,u,I've harvested 206 of food! http://t.co/7JJYjeLlGx #android  #androidgames  #gameinsight
3441,u,I've just received an achievement: Window Shopper http://t.co/iAXv0aOfwf #Android #Androidgames #Gameinsight
3453,u,So when exactly will my #Samsung #GalaxyS2 get #Android #JellyBean? Waiting for the #DBT version here.
3482,u,I have completed the quest 'Clearing out the j...' in the #Android game The Tribez. http://t.co/YmTZFOg5Jm #androidgames  #gameinsight
3483,u,I've collected 11 638 gold coins! http://t.co/rd2oEDzguT #android  #androidgames  #gameinsight
3485,p,E-ink doesn't go well with touchscreens But... RT @Gizmodo: An e-ink Android would only need charging once a week: http://t.co/VZeoXitEbA
3490,u,Get My Railway for free on #Android! http://t.co/VgikneVtyZ #androidgames #gameinsight http://t.co/Okpm2e0EWe
3509,u,I've harvested 198 of food! http://t.co/Yx1IUt4JeH #android  #androidgames  #gameinsight
3510,n,1more it will become power bank??@wikanhaqqu I have installed 4 battery saver applications in my android. ... http://t.co/h9KRGbUe27
3511,p,waaaaannnnn RT @Mention_Los: Were my android followers at lol
3523,u,I've just received an achievement: Firm http://t.co/hqnezviyRa #Android #Androidgames #Gameinsight
3524,u,I have completed the quest 'Find the damage an...' in the #Android game The Tribez. http://t.co/0hfiiBLwxv #androidgames  #gameinsight
3525,u,I have completed the quest 'Destroy the Murlod...' in the #Android game The Tribez. http://t.co/0hfiiBLwxv #androidgames  #gameinsight
3526,u,I've harvested 260 of food! http://t.co/MZcZrCu5bf #android  #androidgames  #gameinsight
3528,u,I have Lumber Mill on my island! Now my island is even more awesome! http://t.co/LsuCjUUG32 #android  #androidgames  #gameinsight
3529,u,I've harvested 1 144 of food! http://t.co/MooD2n7X2N #android  #androidgames  #gameinsight
3530,u,Get My Railway for free on #Android! http://t.co/VgikneVtyZ #androidgames #gameinsight http://t.co/ZMznCdTsKw
3531,u,Just reached level 8 on Paradise Island on my Android http://t.co/QAtcfS3Lw5 #Android #Androidgames #Gameinsight
3532,n,Why do i feel the urge to find an android skin for my phone which is based on the deus ex UI?
3535,u,@69ADAMN_NMADA96 you are missing out! One of the best games around  and you can un oficiallyget it for android.
3553,u,I have completed the quest 'Visit the Mystery ...' in the #Android game The Tribez. http://t.co/2tB1RYH8zv #androidgames  #gameinsight
3554,p,Please check out my photo.

Check out this application:

https://t.co/3pjTRDj0gt

Sent from my Android. http://t.co/1crXwzc8e3
3555,u,I've harvested 689 of food! http://t.co/UWeSJDPqHg #android  #androidgames  #gameinsight
3559,u,I've just received an achievement: Idealist http://t.co/KYYaSCzrP2 #Android #Androidgames #Gameinsight
3564,u,I've harvested 1 086 of food! http://t.co/IlzPPxtYYn #android  #androidgames  #gameinsight
3579,p,Its really us RT @YouLoveKEBO: waaaaannnnn RT @Mention_Los: Were my android followers at lol
3582,u,I've harvested 240 of food! http://t.co/H2WT1H5vih #android  #androidgames  #gameinsight
3584,u,The Tribez is a great game! Try to become a tribal leader! http://t.co/HXGfoCpwR0 #android  #androidgames  #gameinsight
3585,u,I've collected 3 659 gold coins! http://t.co/6FCjlcOqiU #android  #androidgames  #gameinsight
3586,u,I have completed the quest 'Complete tutorial.' in the #Android game The Tribez. http://t.co/LAdcTsQGtc #androidgames  #gameinsight
3604,u,6?? C  mostly cloudy in Lisbon

From 1Weather for Android. http://t.co/2FFmxBNeU8 http://t.co/7L6KWJDlsz
3611,p,@ritakml its really cool but as Rita I am on Android too anything for Android buzz us :-)  @breedo1itemaday @larazankoul
3614,u,I have completed the quest 'Protect against ev...' in the #Android game The Tribez. http://t.co/YmTZFOg5Jm #androidgames  #gameinsight
3615,u,I have completed the quest 'Destroy Murlod's L...' in the #Android game The Tribez. http://t.co/4X4X5LzFIl #androidgames  #gameinsight
3625,u,I've collected 480 gold coins! http://t.co/jK0mGWCdyK #android  #androidgames  #gameinsight
3631,u,Just woke up! Sleep as Android Sleep Record  2/27 21:31 http://t.co/FxfUaRQtI5
3646,u,I've collected 110 gold coins! http://t.co/ulnZcmqHKG #android  #androidgames  #gameinsight
3656,u,I have completed the quest 'Clear out 6 Stone ...' in the #Android game The Tribez. http://t.co/oK6yT02zOw #androidgames  #gameinsight
3657,u,Look what I have caught! http://t.co/gZjcfYZq6i #Android #AndroidGames #gameinsight #drimmi http://t.co/LO1FQG5MGQ
3671,u,I didn't know android can change the icon :P
3672,u,I've harvested 150 of food! http://t.co/Kv9TwKt3Fl #android  #androidgames  #gameinsight
3675,u,I've just received an achievement: Interesting Conversationalist http://t.co/cFmJDTF5BN #Android #Androidgames #Gameinsight
3676,u,Get My Railway for free on #Android! http://t.co/VgikneVtyZ #androidgames #gameinsight http://t.co/tIw4NNGAoC
3678,u,I've harvested 468 of food! http://t.co/NDqzfrzOUm #android  #androidgames  #gameinsight
3679,u,I've collected 42 gold coins! http://t.co/zyoekGzTaV #android  #androidgames  #gameinsight
3680,u,I have Coffee Tree on my island! Now my island is even more awesome! http://t.co/Ewo4KPKqa4 #android  #androidgames  #gameinsight
3681,u,Wow! I have caught this Grass Pike just now! http://t.co/gZjcfYZq6i #Android #AndroidGames #gameinsight #drimmi http://t.co/RPwzYvi7pB
3682,u,I've collected 27 423 gold coins! http://t.co/6FCjlcOqiU #android  #androidgames  #gameinsight
3683,u,I've just received an achievement: Pioneer http://t.co/cFmJDTF5BN #Android #Androidgames #Gameinsight
3697,u,I've harvested 523 of food! http://t.co/Kv9TwKt3Fl #android  #androidgames  #gameinsight
3699,u,I've collected 224 gold coins! http://t.co/ulnZcmqHKG #android  #androidgames  #gameinsight
3700,u,I've collected 120 gold coins! http://t.co/zyoekGzTaV #android  #androidgames  #gameinsight
3701,u,I have completed the quest 'Fulfill 3 wishes i...' in the #Android game The Tribez. http://t.co/oK6yT02zOw #androidgames  #gameinsight
3702,p,App recommendations please on Android
3703,u,Start playing Paradise Island on Android http://t.co/UogoM7s8kL #Android #Androidgames #Gameinsight http://t.co/bdKxXwBecI
3718,u,I've collected 1 514 gold coins! http://t.co/nf9VdxsQD7 #android  #androidgames  #gameinsight
3720,u,I have Nice Hut on my island! Now my island is even more awesome! http://t.co/OumqJD9KWN #android  #androidgames  #gameinsight
3721,u,Look what I have caught! http://t.co/gZjcfYZq6i #Android #AndroidGames #gameinsight #drimmi http://t.co/lg4KaWP8DA
3722,u,I have Ancient Bar on my island! Now my island is even more awesome! http://t.co/OumqJD9KWN #android  #androidgames  #gameinsight
3726,u,I have completed the quest 'Chase away 2 Murlods.' in the #Android game The Tribez. http://t.co/oK6yT02zOw #androidgames  #gameinsight
3746,u,Get My Railway for free on #Android! http://t.co/VgikneVtyZ #androidgames #gameinsight http://t.co/OrnF41teKV
3748,p,fuck you dhitty android keyboard
3755,u,I've harvested 915 of food! http://t.co/H2WT1H5vih #android  #androidgames  #gameinsight
3756,u,I've just received an achievement: Romantic http://t.co/kKiudmWpXG #Android #Androidgames #Gameinsight
3775,n,Kudos to @googlechrome for explaining why it's new android update requires a permission. It's a small thing but I appreciate it.
3776,u,I have completed the quest 'Weed out 5 bushes ...' in the #Android game The Tribez. http://t.co/wLX6R9kqX9 #androidgames  #gameinsight
3777,u,On android I can install it for free lol  just get the file and installRT @kid_jenius: If you're into racing  get asphalt 7. It's only 99c.
3782,u,I've collected 364 gold coins! http://t.co/zyoekGzTaV #android  #androidgames  #gameinsight
3784,p,@CarlosNFFC @awilson3000 hasn't been confirmed yet but could be a pure android phone by Google (made by Google (Motorola))
3796,p,damn rite RT @justin810_: Its really us RT @YouLoveKEBO: waaaaannnnn RT @Mention_Los: Were my android followers at lol
3797,n,Nifl looks great on an iPad and you can feel on Android using @HapticsDev I want to see it running on a Galaxy Note 8 http://t.co/YvsS2wHYVU
3800,u,I've collected 4 698 gold coins! http://t.co/zyoekGzTaV #android  #androidgames  #gameinsight
3802,u,People can mock me for buying an android tab but I'll be the smug one playing super Mario 64 today
3803,u,Start playing Paradise Island on Android http://t.co/7MPXuwSEJx #Android #Androidgames #Gameinsight http://t.co/SO3oO9CqU0
3818,u,I've collected 14 915 gold coins! http://t.co/d25RWSJH6E #android  #androidgames  #gameinsight
3819,u,I have completed the quest 'Build 2 Cauldrons.' in the #Android game The Tribez. http://t.co/wLX6R9kqX9 #androidgames  #gameinsight
3821,u,I have Cauldron on my island! Now my island is even more awesome! http://t.co/OumqJD9KWN #android  #androidgames  #gameinsight
3822,u,I have completed the quest 'Repair Jamboa`s ho...' in the #Android game The Tribez. http://t.co/oK6yT02zOw #androidgames  #gameinsight
3824,u,Finally  I have got it! http://t.co/gZjcfYZq6i #Android #AndroidGames #gameinsight #drimmi http://t.co/hv70sjPbPQ
3842,u,I have Pretty Bush on my island! Now my island is even more awesome! http://t.co/kSnHU6JZ7y #android  #androidgames  #gameinsight
3848,u,I have Flowerbed on my island! Now my island is even more awesome! http://t.co/OumqJD9KWN #android  #androidgames  #gameinsight
3851,u,This picture was created with Photo Art for Android. http://t.co/0uLYR6RKXI
3855,u,I've collected 11 354 gold coins! http://t.co/6FCjlcOqiU #android  #androidgames  #gameinsight
3877,u,I've harvested 250 of food! http://t.co/Bi4WyPp9nd #android  #androidgames  #gameinsight
3878,u,I've collected 834 gold coins! http://t.co/5g3bBOGN9L #android  #androidgames  #gameinsight
3879,u,I've collected 14 925 gold coins! http://t.co/6FCjlcOqiU #android  #androidgames  #gameinsight
3880,n,RT @Delapan_android: Zzz
3882,u,I have Trampoline on my island! Now my island is even more awesome! http://t.co/5REyZLUhUB #android  #androidgames  #gameinsight
3907,p,Okay so everyone who uses android needs to check out #swapps overlay app launcher. It's awesome!
3909,n,"@Gizmodo: An e-ink Android would only need charging once a week: http://t.co/QP5uGfHMw3" @maxlloyd2
3925,n,If you have an interest in Linux  check out drive droit. Turns your android device into a Linux boot disk  really cool!
3928,u,I have Cauldron on my island! Now my island is even more awesome! http://t.co/Qzo4zC0i1F #android  #androidgames  #gameinsight
3946,u,I've harvested 500 of food! http://t.co/FKFEN3wBpZ #android  #androidgames  #gameinsight
3969,u,Mobile phones priced over Rs 2 000 to become expensive  attract 6 ... #android #googleplay  - http://t.co/lTRhYtejbP http://t.co/xY7cULalJ3
3979,u,I have reached level 11 in The Tribez! Join in and try to overtake me! http://t.co/OpIpTx3XTS #android  #androidgames  #gameinsight
3995,u,New #android #app: Track App Installs http://t.co/r93b8b0sEn
3996,u,New #android #app: Bird GO Locker Reward Theme http://t.co/mpGGQv8hTi
4001,u,I've collected 5 370 gold coins! http://t.co/NZdK9FEgoN #android  #androidgames  #gameinsight
4003,u,New #android #app: Tattoo Designer http://t.co/cluWyUEvrf
4027,u,I've collected 7 971 gold coins! http://t.co/6e1bcZliSJ #android  #androidgames  #gameinsight
4035,u,New #android #app: One Piece Luffy Live Wallpaper http://t.co/HzhdaGUdqD
4046,u,I have Cafeteria on my island! Now my island is even more awesome! http://t.co/eBgWtOxkwd #android  #androidgames  #gameinsight
4047,u,I've harvested 285 of food! http://t.co/zKWhhB00nP #android  #androidgames  #gameinsight
4048,u,I've collected 472 gold coins! http://t.co/e0ibsV1hd5 #android  #androidgames  #gameinsight
4053,u,I've just received an achievement: Famous Island! http://t.co/95JiDCyxbn #Android #Androidgames #Gameinsight
4054,u,I've harvested 40 of food! http://t.co/Sx4kNLWXnt #android  #androidgames  #gameinsight
4056,u,I've collected 397 gold coins! http://t.co/YAgX9An3Bm #android  #androidgames  #gameinsight
4072,u,I've collected 44 525 gold coins! http://t.co/oqXRq9UTNB #android  #androidgames  #gameinsight
4073,u,I have completed the quest 'Rescuing the neigh...' in the #Android game The Tribez. http://t.co/gVqESlsNqf #androidgames  #gameinsight
4078,u,I've harvested 180 of food! http://t.co/e33auvA5qp #android  #androidgames  #gameinsight
4079,u,I've collected 1 024 gold coins! http://t.co/fXI0S3mYGx #android  #androidgames  #gameinsight
4093,u,I've harvested 390 of food! http://t.co/kandOn92I8 #android  #androidgames  #gameinsight
4101,u,@GrRi2 Why?? Im on android I can see all your emoticons!!
4102,u,Get My Railway for free on #Android! http://t.co/RTM4m5k5xP #androidgames #gameinsight http://t.co/OvamLvRHjl
4122,u,I've collected 27 gold coins! http://t.co/kZhDcuRRHr #android  #androidgames  #gameinsight
4123,u,I've earned a new achievement: `Barista`. Try to beat me in the #Android game The Tribez! http://t.co/7QvttolOfA #androidgames  #gameinsight
4125,u,Trying different twitter apps but I don't think any of them is better then Plume for android. #Android
4130,u,All You Need is ??? $
Artist  Chef  Con Artist  Architect
??? Android Devices Only
Live in Sunny California - my bio in short
4149,u,I've collected 525 gold coins! http://t.co/kZhDcuRRHr #android  #androidgames  #gameinsight
4150,u,I've earned a new achievement: `Farmer`. Try to beat me in the #Android game The Tribez! http://t.co/HPwz48g7Qn #androidgames  #gameinsight
4152,u,I've harvested 622 of food! http://t.co/KBLD6M5MPj #android  #androidgames  #gameinsight
4155,u,I've collected 11 661 gold coins! http://t.co/NZdK9FEgoN #android  #androidgames  #gameinsight
4159,u,I have completed the quest 'Upgrading the Main...' in the #Android game The Tribez. http://t.co/gVqESlsNqf #androidgames  #gameinsight
4180,u,I have completed the quest 'Fulfill 5 wishes i...' in the #Android game The Tribez. http://t.co/hYeWD0abnZ #androidgames  #gameinsight
4181,u,I've harvested 160 of food! http://t.co/SArZV7ndFZ #android  #androidgames  #gameinsight
4184,u,I've harvested 1 229 of food! http://t.co/kandOn92I8 #android  #androidgames  #gameinsight
4185,u,I've collected 1 355 gold coins! http://t.co/jK0mGWCdyK #android  #androidgames  #gameinsight
4187,u,I've collected 16 120 gold coins! http://t.co/qCEI893F4B #android  #androidgames  #gameinsight
4188,u,I've harvested 20 of food! http://t.co/Im68ImIP9E #android  #androidgames  #gameinsight
4199,u,I've harvested 60 of food! http://t.co/Im68ImIP9E #android  #androidgames  #gameinsight
4200,u,?Angry Birds Toons? Cartoon Series For Kids To Premiere On March 16 #android #googleplay  - http://t.co/T04l9a4OQK http://t.co/f6nC0XL2ok
4202,u,I have Cozy House on my island! Now my island is even more awesome! http://t.co/R4MdL1LMaH #android  #androidgames  #gameinsight
4205,u,I've collected 1 758 gold coins! http://t.co/XaWpX8XQUm #android  #androidgames  #gameinsight
4206,u,Adobe Photoshop Touch Available For Smartphones #android #googleplay  - http://t.co/gnlTuQevj3 http://t.co/SELZYN3moZ
4223,u,I've just received an achievement: Architect http://t.co/FADwjo3RHE #Android #Androidgames #Gameinsight
