id,predicted,source,source_cleaned,tweettopic,user,text
4360,u,Twitter for BlackBerry,BlackBerry,Blackberry,Mumtazz_Maneka,BlackBerry z10
4361,u,UberSocial for BlackBerry,BlackBerry,Blackberry,muyiwabank,K RT @owolabz: @marcogaucho9 @muyiwabank  ?@Questionnier: Cc that ur friend you Can Sell for a blackberry charger ??
4365,u,Twitter for BlackBerry??,BlackBerry,Blackberry,BGal200340,My blackberry isn t working well:(
4366,u,UberSocial for BlackBerry,BlackBerry,Blackberry,marcogaucho9,Weyrey RT @owolabz: @marcogaucho9 @muyiwabank  ?@Questionnier: Cc that ur friend you Can Sell for a blackberry charger ??
4384,u,Twitter for BlackBerry??,BlackBerry,Blackberry,TheLionMint,@cyrusville blackberry internet service
4385,u,QuickPull,BlackBerry,Blackberry,nove_orcard,Running a @QuickPull on my BlackBerry. Brb!
4407,u,Twitter for BlackBerry??,BlackBerry,Blackberry,YoungestOlder,@Juiceybabs I've Got Blackberry Headphones :(
4430,u,UberSocial for BlackBerry,BlackBerry,Blackberry,TheLegJockey,BlackBerry Absolute.
4431,u,QuickPull,BlackBerry,Blackberry,ezoramajnun,Running a @QuickPull on my BlackBerry. Brb!
4452,u,Twitter for BlackBerry??,BlackBerry,Blackberry,Iam_TARYK,Hot phone-Blackberry
4454,u,QuickPull,BlackBerry,Blackberry,bynahasan,Running a @QuickPull on my BlackBerry. Brb!
4455,u,QuickPull,BlackBerry,Blackberry,GonthongEko,Running a @QuickPull on my BlackBerry. Brb!
4459,u,QuickPull,BlackBerry,Blackberry,AlexisJavierCH,Running a @QuickPull on my BlackBerry. Brb!
4484,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,_Nick_Moore_,So basically both my blackberry's are useless till tomorrow..
4485,u,Twitter for BlackBerry??,BlackBerry,Blackberry,iAM_omololahJT,Gosh I hate Blackberry phones must it always have problem ? :(
4487,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,MarwanSh97,I Once Had A Life     Then Some Idiot Came And Told Me To Get A BlackBerry :D
4488,u,QuickPull,BlackBerry,Blackberry,putri_viollow,Running a @QuickPull on my BlackBerry. Brb!
4532,negative,Twitter for BlackBerry,BlackBerry,Blackberry,mzunyx,@BlackBerryHelp is it possible to create a contact group on BlackBerry 10?...send text messages to more than 10 pple
4534,u,Twitter for BlackBerry,BlackBerry,Blackberry,DeeTarek,@BlackBerryHelp when will instgram be available in BlackBerry z10?
4560,u,Twitter for BlackBerry??,BlackBerry,Blackberry,jordanmichellex,think I've got every sneakbo song on my blackberry  and I've only had it back for 2 days #truefan #teamjetski @Sneakbo
4562,u,Twitter for BlackBerry??,BlackBerry,Blackberry,Y_A_AlRuwaieh,@ME_BlackBerry blackberry z10 disappointed me.. Facing issue with it.. Caller id  contacts and memo transfer
4587,u,Twitter for BlackBerry??,BlackBerry,Blackberry,ridwanadeniyi,"What is blackberry?""@LILFIZZY94BANGZ: Small Boys Buying Blackberry Feeling like they Bought Ferrari......#Fact"""
4593,u,Twitter for BlackBerry??,BlackBerry,Blackberry,rebekahrose0,@jodiechubb oh yeh forgot u have blackberry. Swim
4598,u,UberSocial for BlackBerry,BlackBerry,Blackberry,Kamo_hello,Vote for @Thobi_M ???? http://t.co/IUKbkFAtwt Thobeka Mthembu:)  http://t.co/fKctqkiH5W to be the next mnandi BlackBerry brand ambassador.
4599,u,QuickPull,BlackBerry,Blackberry,rentcarAlphard,Running a @QuickPull on my BlackBerry. Brb!
4600,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,Dharblue,"Tfy""@daybourlistic: Cc @Dharblue ""@Questionnier: Cc that ur friend you Can Sell for a blackberry charger ?"""""
4618,u,Twitter for BlackBerry??,BlackBerry,Blackberry,YasminRauhl,On my blackberry  yet still in front of my laptop. Hahahahha k
4624,u,Twitter for BlackBerry??,BlackBerry,Blackberry,jalurahmadi1,"RT""@Bowho_matsuzaki: Running a @QuickPull on my BlackBerry. Brb!"""
4625,u,Twitter for BlackBerry??,BlackBerry,Blackberry,shashwatpradhan,@PrakashS23 hey have been writing to you  have the email addresses changed to @blackberry.com ?
4647,negative,Texas Hold'em King LIVE,BlackBerry,Blackberry,cazBCFC83,I'm playing #THKLive on #BlackBerry at a $5K table.
4648,u,Twitter for BlackBerry??,BlackBerry,Blackberry,AmberJames16,New blackberry 28518FA1 &amp; text numbers perleaaseee :) x
4650,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,srahman1972,Does anyone know how to Sync contacts from a Blackberry to a Gmail account?
4673,u,QuickPull,BlackBerry,Blackberry,malinn17,Running a @QuickPull on my BlackBerry. Brb!
4674,u,QuickPull,BlackBerry,Blackberry,emaemira,Running a @QuickPull on my BlackBerry. Brb!
4690,u,Twitter for BlackBerry??,BlackBerry,Blackberry,twitabass,"Ezzaly""@LILFIZZY94BANGZ: Small Boys Buying Blackberry Feeling like they Bought Ferrari......#Fact"""
4695,positive,Twitter for BlackBerry??,BlackBerry,Blackberry,QueenHunnie,I have no clue if I should buy another blackberrY orr just try somethin else -_- but I kinda like bbm
4697,u,UberSocial for BlackBerry,BlackBerry,Blackberry,Doly_Pop,Fact or Rhyme? RT @LILFIZZY94BANGZ: Small Boys Buying Blackberry Feeling like they Bought Ferrari......#Fact
4716,u,QuickPull,BlackBerry,Blackberry,bandia_deesse,Running a @QuickPull on my BlackBerry. Brb!
4718,u,Twitter for BlackBerry??,BlackBerry,Blackberry,_IamShAdY,"Bugatti Actually ..""@LILFIZZY94BANGZ: Small Boys Buying Blackberry Feeling like they Bought Ferrari......#Fact"""
4719,negative,Twitter for BlackBerry,BlackBerry,Blackberry,neilhimself,@Kinross07 @markzoomy on the Blackberry keep moving page for me.
4720,negative,Texas Hold'em King LIVE,BlackBerry,Blackberry,jaquiecousley,I've just unlocked the THK Fan (5 points) achievement in #THKLive for #BlackBerry!
4736,u,QuickPull,BlackBerry,Blackberry,Unsweetened87,Running a @QuickPull on my BlackBerry. Brb!
4738,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,georgiaXwebster,I feel like I have a vintage phone having a blackberry
4740,u,UberSocial for BlackBerry,BlackBerry,Blackberry,Ms_Dania,It appears I'm a 'blackberry generation'. Whatever shall I do ???
4742,u,QuickPull,BlackBerry,Blackberry,hendri_afteris,Running a @QuickPull on my BlackBerry. Brb!
4760,u,Twitter for BlackBerry??,BlackBerry,Blackberry,Mr__Nurex,@Iam_TARYK: Hot phone-BlackberryGet soap and cold water.
4764,u,Twitter for BlackBerry??,BlackBerry,Blackberry,LILFIZZY94BANGZ,"Rythme don start""@_IamShAdY: Bugatti Actually ..""@LILFIZZY94BANGZ: Small Boys Buying Blackberry Feeling like they Bought Ferrari......#Fact"""
4783,u,Twitter for BlackBerry??,BlackBerry,Blackberry,Generallowkey,@iAM_omololahJT Eyaaa pele D????????????? Blackberry for ?????U??????????
4786,u,QuickPull,BlackBerry,Blackberry,Ajullls,I'm Running a @QuickPull on my BlackBerry. Brb!
4787,u,Twitter for BlackBerry,BlackBerry,Blackberry,AryeKellman,Kind folk at @blackberry_za have hooked me up with the new Z10. Going great so far.
4828,u,Twitter for BlackBerry??,BlackBerry,Blackberry,peraisakop,"Before you watch porn on your blackberry.. Remember there's a ""Show what I'm listening to"" and we can see n screengrab.. Cheers!"
4836,u,UberSocial for BlackBerry,BlackBerry,Blackberry,Fresh_Lezinto,Every blackberry owner RT @ThaFashionNerd: Who's Deserting MTN ?
4856,u,UberSocial for BlackBerry,BlackBerry,Blackberry,ImThatStud,RT @ThaFashionNerd: We Need Answers! RT @skizodog: @Vodacom are you guys also going to introduce Blackberry Absolute?
4858,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,KaysarAM,&gt; That little timer thing that comes up on a Blackberry. #FUCKOFF!
4874,u,QuickPull,BlackBerry,Blackberry,ridzuanrusli,Running a @QuickPull on my BlackBerry. Brb! :)
4877,u,UberSocial for BlackBerry,BlackBerry,Blackberry,hendralie,Mark your calendar! Launching Blackberry 10 at oval atrium Ciputra World 15-17 March 2013. Hopefully  BCL  Maliq or Sandhy Sondhoro comin'
4878,u,Twitter for BlackBerry??,BlackBerry,Blackberry,dyanajalil,BlackBerry
4880,u,Twitter for BlackBerry??,BlackBerry,Blackberry,CokeNCav,My BlackBerry Z10 has arrived &amp; I'm not home ???
4881,u,UberSocial for BlackBerry,BlackBerry,Blackberry,RiyanPersie,Facebook : Ubersocial for Blackberry
4901,u,UberSocial for BlackBerry,BlackBerry,Blackberry,_Kay16_,Don't forget to vote @Reuby_Tuesday #2termz for blackberry ambassador (UWC) at http://t.co/B0cEdRzEA1
4902,u,QuickPull,BlackBerry,Blackberry,KhairulRazinRaz,Running a @QuickPull on my BlackBerry. Brb!
4904,u,QuickPull,BlackBerry,Blackberry,dian_3390,Running a @QuickPull on my BlackBerry. Brb!
4905,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,yinka1010,@CoolFMNigeria Just won a Blackberry phone on Manny &amp; Angels breakfast show  am so happy 96.9Cool Fm is the deal
4908,negative,Texas Hold'em King LIVE,BlackBerry,Blackberry,ekisbaby,I've just unlocked the Link Up With Twitter! (5 points) achievement in #THKLive for #BlackBerry!
4909,u,UberSocial for BlackBerry,BlackBerry,Blackberry,fykaaa,Blackberry wat hal. Wtf
4931,negative,Texas Hold'em King LIVE,BlackBerry,Blackberry,jaquiecousley,I've just unlocked the Welcome to the Minors (10 points) achievement in #THKLive for #BlackBerry!
4932,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,Move_Rebel,@yemialadee 's Blackberry Phone is missing  so be careful who ur chatting with. Cc @kokobelieves @eniteey @effyzzie411 plzRT
4933,u,QuickPull,BlackBerry,Blackberry,Erol_aka_ery,Running a @QuickPull on my BlackBerry. Brb!
4934,u,Twitter for BlackBerry??,BlackBerry,Blackberry,ThifalNayottama,Test twitter for blackberry
4936,u,Twitter for BlackBerry??,BlackBerry,Blackberry,talk2muri,@PHAREEDATUH since when they introduced  so called blackberry phone
4937,u,Twitter for BlackBerry??,BlackBerry,Blackberry,Castillo_de_San,"RT""@ThaFashionNerd: We Need Answers! RT @skizodog: @Vodacom are you guys also going to introduce Blackberry Absolute?"""
4976,u,QuickPull,BlackBerry,Blackberry,CruzMelG,@CruzMelG is Running Quickpull for Blackberry Smartphone #Reset #Reboot #Restart
4977,u,QuickPull,BlackBerry,Blackberry,ratnadks1,Running a @QuickPull on my BlackBerry. Brb!
4997,u,Twitter for BlackBerry??,BlackBerry,Blackberry,_BinGhalib,@OmarAlhashimi1 check your blackberry
4998,u,UberSocial for BlackBerry,BlackBerry,Blackberry,remicious,RT @agenTom: http://t.co/wZAZFft0HL For blackberry z10 contact agent gadget now: ... http://t.co/2MIcx2vqk0
4999,u,Twitter for BlackBerry??,BlackBerry,Blackberry,gregoryobonna,"WTF????""@ridwanadeniyi: What is blackberry?""@LILFIZZY94BANGZ: Small Boys Buying Blackberry Feeling like they Bought Ferrari......#Fact"""""
5024,negative,Twitter for BlackBerry,BlackBerry,Blackberry,Andycorton1,Good luck with the #Z10 tour @LindsayBaines @UK_BlackBerry
5025,u,Twitter for BlackBerry??,BlackBerry,Blackberry,slyxx20,"You lie!""@ThaFashionNerd: Blackberry Absolute Bullshiii !"""
5027,u,QuickPull,BlackBerry,Blackberry,cik_cinderella,Running a @QuickPull on my BlackBerry. Brb!
5028,u,QuickPull,BlackBerry,Blackberry,wulannita,Running a QuickPull on my BlackBerry. Brb!
5068,positive,Twitter for BlackBerry??,BlackBerry,Blackberry,YanaAffendy,I want this blackberry Z10 :'( http://t.co/GhP6VNN6aD
5069,u,Twitter for BlackBerry??,BlackBerry,Blackberry,freeferall,@PetaPan17 yeah free forever! Sean bought Me a blackberry the same as his. Its a torch something or another.
5071,u,QuickPull,BlackBerry,Blackberry,mdebeer,Running a @QuickPull on my BlackBerry. Brb!
5073,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,Imo_hh,Download the Star Music app ??Blackberry phone? Download the app here http://t.co/oEOZb3bIRE. RT to tell a friend. #WeLoveMusic
5090,u,Twitter for BlackBerry??,BlackBerry,Blackberry,lebodicaprio,BlackBerry Z10 in stores!!
5092,positive,Texas Hold'em King LIVE,BlackBerry,Blackberry,ekisbaby,I've just unlocked the Just Getting Started (5 points) achievement in #THKLive for #BlackBerry!
5093,u,QuickPull,BlackBerry,Blackberry,tasya_odel,Running a @QuickPull on my BlackBerry. Brb!
5111,u,Twitter for BlackBerry??,BlackBerry,Blackberry,I_am_Elljay,"Raspberry ""@Miss_coolcash: Blackberry""@Heytipsy: Strawberry!"""""
5112,u,QuickPull,BlackBerry,Blackberry,RebeloAlex,Running a @QuickPull on my BlackBerry. Brb!
5113,u,Twitter for BlackBerry??,BlackBerry,Blackberry,cropzdede2,"Cc @Yvaine116 ""@Questionnier: Cc that ur friend you Can Sell for a blackberry charger ?"""
5115,u,UberSocial for BlackBerry,BlackBerry,Blackberry,iareTerry,@DannythatGuy why would blackberry want faceless ppl to represent their brand anyway?
5116,u,UberSocial for BlackBerry,BlackBerry,Blackberry,TheBookae,Haha! RT @LILFIZZY94BANGZ: Small Boys Buying Blackberry Feeling like they Bought Ferrari......#Fact
5118,u,QuickPull,BlackBerry,Blackberry,chaarisca,Running a @QuickPull on my BlackBerry. Brb!
5119,u,Twitter for BlackBerry??,BlackBerry,Blackberry,MicTshepi,"RT ""@yoMzansi: BlackBerry?? Campus Brand Ambassadors Needed. Apply here http://t.co/T8jpWhTfVh"""
5120,u,Twitter for BlackBerry??,BlackBerry,Blackberry,Miss_coolcash,"Blackberry""@Heytipsy: Strawberry!"""
5131,u,QuickPull,BlackBerry,Blackberry,daxee,Running a @QuickPull on my BlackBerry. Brb!
5132,negative,UberSocial for BlackBerry,BlackBerry,Blackberry,nebathania,Idk which 'you' should I believe.. In a reality or in this small thing called blackberry..
5134,u,Twitter for BlackBerry??,BlackBerry,Blackberry,AboutManeyo,Aren't applications closed? RT @yoMzansi: BlackBerry?? Campus Brand Ambassadors Needed. Apply here http://t.co/zakbkAawzY
5151,u,UberSocial for BlackBerry,BlackBerry,Blackberry,Oeyay,@WhatsApp please send me link whatsapp for blackberry thank u..:)
5152,u,QuickPull,BlackBerry,Blackberry,hasyimnawawi,Running a @QuickPull on my BlackBerry. Brb!
5153,u,UberSocial for BlackBerry,BlackBerry,Blackberry,Ntsekeletsa,But we lov them don't we. RT @ThaFashionNerd: Blackberry Absolute Bullshiii !
5155,u,QuickPull,BlackBerry,Blackberry,amrimuttaqin,Running a @QuickPull on my BlackBerry.
5166,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,Yvaine116,"I can sell you for less""@cropzdede2: Cc @Yvaine116 ""@Questionnier: Cc that ur friend you Can Sell for a blackberry charger ?"""""
5169,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,charltonoctober,Hey peeps sorry that I'm not a lot on twitter been mixing beats like crazy..if u have a blackberry invite me on bbm 26EA287A
5193,u,Twitter for BlackBerry??,BlackBerry,Blackberry,madessl,@BlackBerry why no release worldwide at the same day? I wanna see a #BlackBerry10 hipe but with different releases it's difficult. #wanthave
5194,u,Twitter for BlackBerry??,BlackBerry,Blackberry,Lindiiia,@BadAuditore BlackBerry..
5219,u,QuickPull,BlackBerry,Blackberry,fOur_dee,Running a @QuickPull on my BlackBerry. Brb!
5220,u,QuickPull,BlackBerry,Blackberry,vichytuc,Running a @QuickPull on my BlackBerry. Brb!
5221,u,Twitter for BlackBerry??,BlackBerry,Blackberry,_britneybaby,@King_Reynolds23 Blackberry
5223,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,MiszB,This new BlackBerry is pretty cool
5224,u,QuickPull,BlackBerry,Blackberry,jsrll,Running a @QuickPull on my BlackBerry. Brb!
5225,u,Twitter for BlackBerry??,BlackBerry,Blackberry,TeeMesani,RT @yoMzansi: BlackBerry?? Campus Brand Ambassadors Needed. Apply here http://t.co/DKoOZ9X1ZP
5226,u,Twitter for BlackBerry??,BlackBerry,Blackberry,Its_Devon163,Jealousy Strikes! To everyone getting the blackberry Z10 ???
5246,u,QuickPull,BlackBerry,Blackberry,bro_salleh,Running a @QuickPull on my BlackBerry. Brb!
5248,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,_iman23,my blackberry's wallpaper ;) http://t.co/enBvLQP5hQ
5265,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,BenjDaniels_,Cant handle this shit fucking blackberry anymore
5266,u,QuickPull,BlackBerry,Blackberry,nathaniads_,Running a @QuickPull on my BlackBerry. Brb! :) :p :D
5268,u,Twitter for BlackBerry??,BlackBerry,Blackberry,KILLAJC3rtified,@yumicat777 you have blackberry sweetie?
5274,u,QuickPull,BlackBerry,Blackberry,iambadong001,Running a @QuickPull on my BlackBerry. Be right back
5275,u,Twitter for BlackBerry??,BlackBerry,Blackberry,MelzLucyG,Hi can u pls help me? my msgs in my text msg inbox  they keep getn deleted after a month. How do I stop that from hapening? @BlackBerry_ZA
5295,u,UberSocial for BlackBerry,BlackBerry,Blackberry,iLittleBerry,RT @patriaguides: New BlackBerry Content : Keep Calm and Get Your Z10 | download at (cont) http://t.co/QwOTvVvRF6
5296,u,Twitter for BlackBerry??,BlackBerry,Blackberry,maisarahtalib,Finally my Blackberry works! Yeah huh #bb4lyf3 lulz
5298,u,"Tower Heist Takeover, BlackBerry",BlackBerry,Blackberry,naijaliverpool,"Easy peasy. Rename the file. RT @peraisakop: Before you watch porn on your blackberry.. Remember there's a ""Show ... http://t.co/3ed5nWeV7b"
5322,u,UberSocial for BlackBerry,BlackBerry,Blackberry,MeLighty,RT @yoMzansi: BlackBerry?? Campus Brand Ambassadors Needed. Apply here http://t.co/LsSXRr49Z2
5342,u,QuickPull,BlackBerry,Blackberry,teuku_fahmy,Running a @QuickPull on my BlackBerry. Brb!
5344,u,Twitter for BlackBerry??,BlackBerry,Blackberry,ernesternessy,"Text ""Coweek"" to 777 and u can start browsing""@jenny4klove: @globacomlimited bin tryna do 1week blackberry Bis subscription its not working"""
5345,u,QuickPull,BlackBerry,Blackberry,asri_efawati,Running a @QuickPull on my BlackBerry. Brb!
5346,u,Twitter for BlackBerry??,BlackBerry,Blackberry,robbieshope,@OrnellaDL @Sara__TT5 @_Grace11 and also my blackberry wallpaper....... high five
5362,u,Twitter for BlackBerry??,BlackBerry,Blackberry,myidolandme,@EnchancerBoy1 could I have your blackberry pin? Lol yeah xD
5363,u,QuickPull,BlackBerry,Blackberry,intankiddies,whoosaa.!! Running a @QuickPull on my BlackBerry. Brb!
5365,u,QuickPull,BlackBerry,Blackberry,ShieraBunge,Running a @QuickPull on my BlackBerry. Brb!
5366,u,QuickPull,BlackBerry,Blackberry,tudeprasetya,Running a @QuickPull on my BlackBerry. Brb!
5386,negative,Twitter for BlackBerry,BlackBerry,Blackberry,JonathanCardy,@gehr you are the epitome of professionalism and the essence of what it means to be BlackBerry.
5387,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,MyNameIsSene,I think I really can't dzeal with Blackberry anymore. It's been 3 years. 3 Blackberries later. I think change is good ???
