id,user,date,source,retweets,tweet,followers,statuses,listed,friends,source_cleaned,tweettopic
9998,ManCave001,Fri  01 Mar 2013 21:12:58 +0000,Twitter for iPhone,0,@BlackBerry Only 6 years late on OS 10. #RIP #TooLittleTooLate,76,980,2,148,iOS,Blackberry
9999,notjohnmorrin,Fri  01 Mar 2013 21:13:04 +0000,Twitter for iPhone,0,@_Steviiee always white. And mix it with the fiZzy grape and blackberry water from tesco for like 50c and it's like drinking heaven,475,22488,0,117,iOS,Blackberry
10000,MissJackson023,Fri  01 Mar 2013 21:13:37 +0000,Twitter for iPhone,0,Dear @blackberry  I don't follow you and no one cares about you so stop promoting your ads into my feed #crackberry #deadtechnology #fail,128,5102,0,332,iOS,Blackberry
10001,ArnoldIvan,Fri  01 Mar 2013 21:13:43 +0000,Twitter for iPhone,0,@BlackBerry your phones suck.,1324,13988,6,1319,iOS,Blackberry
10002,RezAhmedx,Fri  01 Mar 2013 21:13:57 +0000,Twitter for iPhone,0,@fidowebhosting @blackberry how do you know this for certain? And what about Instagram?,63,761,0,45,iOS,Blackberry
10004,JColgate2,Fri  01 Mar 2013 21:14:51 +0000,Twitter for iPhone,0,@lefthandedrant @blackberry LOL I'm in BB withdrawal.,2,226,0,67,iOS,Blackberry
10005,S_amanthacurley,Fri  01 Mar 2013 21:14:51 +0000,Twitter for iPhone,0,The only thing I'd miss about my blackberry is the LED lights,663,3263,0,624,iOS,Blackberry
10007,iTakeOffBoy,Fri  01 Mar 2013 21:15:24 +0000,Twitter for iPhone,0,That's in couple weeks ?€?@ibrahimsplash: BlackBerry Z10?€?,281,14680,0,224,iOS,Blackberry
10016,SHAWDAY_,Fri  01 Mar 2013 21:17:21 +0000,Twitter for iPhone,0,@aaronboodoo blackberry right  I'll dm you,538,48531,3,420,iOS,Blackberry
10017,GNB79,Fri  01 Mar 2013 21:18:00 +0000,Twitter for iPhone,0,@fidowebhosting @blackberry I don't even own a bb Z10 yet I was looking at the app and under top grossing apps it's says YouTube .99c,145,3950,0,122,iOS,Blackberry
10018,Katie_Winnie,Fri  01 Mar 2013 21:18:24 +0000,Twitter for iPhone,0,@Larissasherms haha so picky. I have my old blackberry,187,7686,0,222,iOS,Blackberry
10019,LeaRoberts13,Fri  01 Mar 2013 21:18:29 +0000,Twitter for iPhone,0,I will never own a blackberry.,1420,1391,1,1385,iOS,Blackberry
10023,FrankiiBamford,Fri  01 Mar 2013 21:18:49 +0000,Twitter for iPhone,0,Don't trust any guy that has a blackberry #forreal,48,2185,0,105,iOS,Blackberry
10027,QueenOfSaigonn,Fri  01 Mar 2013 21:19:27 +0000,Twitter for iPhone,0,@BlackBerry BLACKBERRY IS DEAD,80,2653,0,149,iOS,Blackberry
10030,coralkristyy,Fri  01 Mar 2013 21:20:02 +0000,Twitter for iPhone,0,@R_Youngs BLACKBERRY WANKERRR,1071,1963,0,1728,iOS,Blackberry
10031,HoltkampNeeltje,Fri  01 Mar 2013 21:27:04 +0000,Twitter for iPhone,0,@AMATEUR__ @xmelanied OMGGG nickelson Blackberry en uggs,66,4727,0,92,iOS,Blackberry
10033,DunkooFam,Fri  01 Mar 2013 21:28:07 +0000,Twitter for iPhone,0,@luuccyhalpin I am tho! Oh okay what phone you have then? Let me guess a blackberry?xxxxxx,117,403,0,100,iOS,Blackberry
10035,kevinped,Fri  01 Mar 2013 21:28:18 +0000,Twitter for iPhone,0,?€?@BlackBerry: Less than one month until #BlackBerry10 makes its debut in the #USA.  Too little  too late!!!!,21,345,0,116,iOS,Blackberry
10036,PrimadonnaGirll,Fri  01 Mar 2013 21:28:19 +0000,Twitter for iPhone,0,@ranimayx ask your mum to get one they so good and do u want a blackberry that freezes alot and resets for no reason xox,489,6047,13,1524,iOS,Blackberry
10039,GabiiiScott,Fri  01 Mar 2013 21:28:44 +0000,Twitter for iPhone,0,?€?@CaliBredG_12: @GabiiiScott @juliabean19 jealous of me?! Porque? :/?€?julia has a blackberry. Otha way around  U jealous of herrrrrr.,134,3839,0,103,iOS,Blackberry
10047,wabs9,Fri  01 Mar 2013 21:29:57 +0000,Twitter for iPhone,0,Blackberry 8520s shouldn't be allowed,458,18744,0,135,iOS,Blackberry
10048,Cherish2day,Fri  01 Mar 2013 21:30:00 +0000,Twitter for iPhone,0,I'm making dinner tonight. T-bone steak  asparagus  and a baked potato. With Blackberry New York Cheesecake.  #fridaynight,461,15448,23,287,iOS,Blackberry
10051,andrewgeofox,Fri  01 Mar 2013 21:30:22 +0000,Twitter for iPhone,0,twitter on my blackberry is like a child with learning difficulties  too slow,308,2698,0,739,iOS,Blackberry
10053,Yutee_Desai,Fri  01 Mar 2013 21:31:10 +0000,Twitter for iPhone,0,My dad just got the Blackberry 10 and it is wayyyyyyy better than I thought it was going to be.,942,4934,1,873,iOS,Blackberry
10057,mollsterdoodle,Fri  01 Mar 2013 21:32:04 +0000,Twitter for iPhone,0,?€?@BlackBerry: Less than one month until #BlackBerry10 makes its debut in the #USA ?€? umm people still use blackberrys??? ????,68,160,0,119,iOS,Blackberry
10064,beccwonnacott,Fri  01 Mar 2013 21:33:15 +0000,Twitter for iPhone,0,"Miss having a blackberry purely because I had so much amusement putting ""stoned"" in my pm",7906,20509,2,880,iOS,Blackberry
10065,ohcrickets,Fri  01 Mar 2013 21:33:27 +0000,Twitter for iPhone,0,@Propferf ha!! Okay but hypothetically if you had to pick between blueberry and blackberry which would it be?,100,2773,4,131,iOS,Blackberry
10066,paigeKTA_,Fri  01 Mar 2013 21:33:50 +0000,Twitter for iPhone,0,@CourtneyMoran14 I'm just chilling babe.. Get off your blackberry and go bed or I'm telling mum ;),1602,12541,73,1752,iOS,Blackberry
10068,nat0381,Fri  01 Mar 2013 21:34:15 +0000,Twitter for iPhone,0,@realdeal_No1 yeah I had a blackberry but got this one a couple of weeks ago my hand too small for the Samsung galaxy s111,976,2654,4,1733,iOS,Blackberry
10069,JolieRebelle,Fri  01 Mar 2013 21:34:16 +0000,Twitter for iPhone,0,I honestly thought blackberry was done making phones and software.,466,31210,1,389,iOS,Blackberry
10070,justtphoebz,Fri  01 Mar 2013 21:34:16 +0000,Twitter for iPhone,0,I want my blackberry back really badly,537,15167,0,840,iOS,Blackberry
10071,PamelaFreedman,Fri  01 Mar 2013 21:34:27 +0000,Twitter for iPhone,0,@BlackBerry is blackberry 10 going to work with Sprint ? I am due an upgrade and will wait a month if it does,24,493,0,200,iOS,Blackberry
10072,Stevennwalsh,Fri  01 Mar 2013 21:34:31 +0000,Twitter for iPhone,0,#RememberWhen blackberry's were unreal,160,683,0,108,iOS,Blackberry
10073,iainfallon,Fri  01 Mar 2013 21:34:40 +0000,Twitter for iPhone,0,@Sami_Pee see I think I may go there next or it's equiv. what the blackberry 10 like?,170,3289,0,223,iOS,Blackberry
10074,Juanjo94,Fri  01 Mar 2013 21:34:40 +0000,Twitter for iPhone,0,Blackberry z10 24500,279,1201,0,489,iOS,Blackberry
10077,groyer15,Fri  01 Mar 2013 21:34:57 +0000,Twitter for iPhone,0,I will be joining the blackberry world soon,91,968,1,249,iOS,Blackberry
10079,yolandaNGUYEN,Fri  01 Mar 2013 21:34:59 +0000,Twitter for iPhone,0,Shit ???? my dads blackberry is nice,111,10825,0,27,iOS,Blackberry
10080,Stevennwalsh,Fri  01 Mar 2013 21:35:01 +0000,Twitter for iPhone,0,#RememberWhen blackberry's were amazing,160,683,0,108,iOS,Blackberry
10083,TheeKillaCam,Fri  01 Mar 2013 21:35:26 +0000,Twitter for iPhone,0,I'm getting a blackberry Z10,630,7760,0,523,iOS,Blackberry
10084,Sami_Pee,Fri  01 Mar 2013 21:35:29 +0000,Twitter for iPhone,0,@iainfallon I don't like it but I just generally don't like blackberry.... Camera is the only good thing!!,102,680,1,175,iOS,Blackberry
10085,abbyjfeehan,Fri  01 Mar 2013 21:35:57 +0000,Twitter for iPhone,0,@kirklebrun I can finally bombard u with emojis now! U thought I was annoying now well just wait you're going 2 wish for ur blackberry back!,44,156,0,68,iOS,Blackberry
10086,BradleyVLegg,Fri  01 Mar 2013 21:36:12 +0000,Twitter for iPhone,0,If you have a blackberry #YourProbablyAHoe,373,4414,1,345,iOS,Blackberry
10087,eikcajmi,Fri  01 Mar 2013 21:36:28 +0000,Twitter for iPhone,0,Wtf blackberry stop promoting on my timeline,205,28771,1,119,iOS,Blackberry
10089,lisamullen4,Fri  01 Mar 2013 21:36:48 +0000,Twitter for iPhone,0,@abitofgarnish haha! My blackberry is sat in the corner now looking very sorry for itself ;-),66,304,0,182,iOS,Blackberry
10093,Lotusflowerbb,Fri  01 Mar 2013 21:37:51 +0000,Twitter for iPhone,0,I can't wait for the new @BlackBerry,6,103,0,33,iOS,Blackberry
10095,khanalicious,Fri  01 Mar 2013 21:37:53 +0000,Twitter for iPhone,0,Well Vs We'll ...I blame blackberry somehow though. Don't know why,307,12654,1,293,iOS,Blackberry
10096,ohcrickets,Fri  01 Mar 2013 21:38:02 +0000,Twitter for iPhone,0,@Cropcirkill @propferf the recipe for blackberry did look pretty fine,100,2774,4,131,iOS,Blackberry
10097,just_ice12,Fri  01 Mar 2013 21:38:19 +0000,Twitter for iPhone,0,#childish @MS_BLACKBERRY_ http://t.co/VjXLpPHWAt,252,1323,1,334,iOS,Blackberry
10098,hurricaneelie,Fri  01 Mar 2013 21:38:21 +0000,Twitter for iPhone,0,"And nobody cares...""@BlackBerry: Less than one month until #BlackBerry10 makes its debut in the #USA. Find out details here: http://blck.",35,530,1,78,iOS,Blackberry
10100,ohcrickets,Fri  01 Mar 2013 21:38:58 +0000,Twitter for iPhone,0,@Propferf @cropcirkill are you just saying that because Drew said blackberry?,100,2775,4,131,iOS,Blackberry
10103,cloud_surferrr,Fri  01 Mar 2013 21:39:24 +0000,Twitter for iPhone,0,Blackberry still coming out with phones tho?,2468,35124,3,461,iOS,Blackberry
10104,carleenveloso,Fri  01 Mar 2013 21:39:31 +0000,Twitter for iPhone,0,@kris2flip did you actually get the BlackBerry 10,606,29625,81,98,iOS,Blackberry
10107,Youknow_watsup,Fri  01 Mar 2013 21:39:59 +0000,Twitter for iPhone,0,I wouldnt want no blackberry,4024,37223,1,3861,iOS,Blackberry
10108,DunkooFam,Fri  01 Mar 2013 21:40:08 +0000,Twitter for iPhone,0,@luuccyhalpin because most people want blackberry because there gay! Samsung galaxy 2 or 3?xxxxx,117,404,0,100,iOS,Blackberry
10110,Adhominam,Fri  01 Mar 2013 21:40:34 +0000,Twitter for iPhone,0,Lost my blackberry again. Great.,643,19967,5,141,iOS,Blackberry
10111,westonroberts7,Fri  01 Mar 2013 21:40:35 +0000,Twitter for iPhone,0,@BlackBerry i want a blackberry after looking at the new one,8,35,0,29,iOS,Blackberry
10112,StephMiz,Fri  01 Mar 2013 21:40:53 +0000,Twitter for iPhone,0,I miss my blackberry already ????,455,4187,0,294,iOS,Blackberry
10115,KeishaKors_,Fri  01 Mar 2013 21:41:14 +0000,Twitter for iPhone,0,Need to charge my blackberry ????,341,35303,0,273,iOS,Blackberry
10116,AkeilaLaDancer,Fri  01 Mar 2013 21:41:19 +0000,Twitter for iPhone,0,@ShaweweeNoticee haven't used it yet. Blackberry doesn't even have Instagram yet,2161,25805,6,1693,iOS,Blackberry
10120,kiyalouise,Fri  01 Mar 2013 21:42:38 +0000,Twitter for iPhone,0,Got another new blackberry lmfao text me with names got no numbers 07528021761,486,4898,0,380,iOS,Blackberry
10121,IAmChefDave,Fri  01 Mar 2013 21:42:43 +0000,Twitter for iPhone,0,@BlackBerry any updates on apps like Instagram etc?,199,5815,2,241,iOS,Blackberry
10123,thatgirlJodyy,Fri  01 Mar 2013 21:43:24 +0000,Twitter for iPhone,0,The condition my blackberry is in????,416,10286,0,287,iOS,Blackberry
10125,shaidaviess,Fri  01 Mar 2013 21:43:44 +0000,Twitter for iPhone,0,on my blackberry going through old texts from nick :( can't believe I'm deleting them :(,183,8016,2,130,iOS,Blackberry
10129,k_simonn,Fri  01 Mar 2013 21:44:17 +0000,Twitter for iPhone,0,"?€?@BlackBerry: Less than one month until #BlackBerry10 makes its debut in the #USA."" I want it I want it!!",126,5507,0,118,iOS,Blackberry
10130,Bennett22J,Fri  01 Mar 2013 21:44:28 +0000,Twitter for iPhone,0,@BlackBerry what good is having apps avail when a person cant even get the damn phone?another 4 weeks in the U.S. tired or waiting,14,469,0,86,iOS,Blackberry
10131,NoHalfwayCrookz,Fri  01 Mar 2013 21:44:34 +0000,Twitter for iPhone,0,Its 2013 who still has a blackberry? ????,1418,26621,7,895,iOS,Blackberry
10132,takethataregrea,Fri  01 Mar 2013 21:44:37 +0000,Twitter for iPhone,0,@LisaCanary @kavana_official think any phone apart from blackberry can also download on an iPad x,945,16803,15,1799,iOS,Blackberry
10133,Con_McNaughton,Fri  01 Mar 2013 21:44:51 +0000,Twitter for iPhone,0,Who has blackberry's really,199,5786,0,121,iOS,Blackberry
10134,ErikMiller2009,Fri  01 Mar 2013 21:45:10 +0000,Twitter for iPhone,0,@GaylinDickson haha well thanks. ???? I know you won't see that thumbs up emoti either since someone has a blackberry,224,1781,1,582,iOS,Blackberry
10135,chey_wbu,Fri  01 Mar 2013 21:45:14 +0000,Twitter for iPhone,0,Managed to reset my old blackberry oppssss,1017,5480,1,1475,iOS,Blackberry
10139,MarcUrTerritory,Fri  01 Mar 2013 21:45:47 +0000,Twitter for iPhone,0,???????????? @BearBall_WR_25 RT?€?@NoHalfwayCrookz: Its 2013 who still has a blackberry? ?????€?,624,21840,0,362,iOS,Blackberry
10141,LowellAhee,Fri  01 Mar 2013 21:46:33 +0000,Twitter for iPhone,0,@BlackBerry aaaahahahaha you guys still exist? #giveupalready,2578,2159,2,178,iOS,Blackberry
10142,meghanllorraco,Fri  01 Mar 2013 21:46:45 +0000,Twitter for iPhone,0,the blackberry is dead indefinitely and im in penn station alone. who let this happen #s #o #s,281,3294,0,281,iOS,Blackberry
10144,CristinaSuciu14,Fri  01 Mar 2013 21:46:59 +0000,Twitter for iPhone,0,#BlackBerry10 http://t.co/VWvUrZ5CXj my blackberry tho &lt;3,530,1210,0,1581,iOS,Blackberry
10147,DunkooFam,Fri  01 Mar 2013 21:47:34 +0000,Twitter for iPhone,0,@luuccyhalpin I had a blackberry curve last year and It stopped working in about 3 or 4 months they brake so easy!xxxxx,117,406,0,100,iOS,Blackberry
10149,TLinzie,Fri  01 Mar 2013 21:48:04 +0000,Twitter for iPhone,0,@BlackBerry  I'm on it...at it!,69,2970,1,89,iOS,Blackberry
10150,beadlelucy,Fri  01 Mar 2013 21:48:35 +0000,Twitter for iPhone,0,Blackberry was freezing loads but ok now ???? xx,812,2733,0,2001,iOS,Blackberry
10153,jackdaswani,Fri  01 Mar 2013 21:48:52 +0000,Twitter for iPhone,0,God I'm very tired and need sleep but this stupid blackberry blowing up every 5 seconds doesn't help. I can only work 80 hrs a week :(,20,369,0,51,iOS,Blackberry
10159,xomusic_uk,Fri  01 Mar 2013 21:49:41 +0000,Twitter for iPhone,0,Send me your numbers  on a temporary htc flex yanooo cause my piece of shit blackberry is broke  what a surprise. Safe.,395,2255,0,193,iOS,Blackberry
10164,littlemisskiran,Fri  01 Mar 2013 21:51:28 +0000,Twitter for iPhone,0,I don't care how good the z10 is  it's a blackberry ???????,340,1102,0,130,iOS,Blackberry
10165,adextej,Fri  01 Mar 2013 21:51:30 +0000,Twitter for iPhone,0,is there kik for blackberry?,456,10037,2,151,iOS,Blackberry
10169,dhcollins11,Fri  01 Mar 2013 21:52:07 +0000,Twitter for iPhone,0,@Justine_Brown what's a Blackberry?  Wasn't that a beeper?,224,3437,6,342,iOS,Blackberry
10171,YesItsSamm,Fri  01 Mar 2013 21:52:21 +0000,Twitter for iPhone,0,my blackberry battery life has lasted me two days  now on yellow. freaking miracle mate.,417,8565,0,390,iOS,Blackberry
10174,LoiisFletcher,Fri  01 Mar 2013 21:52:57 +0000,Twitter for iPhone,0,Some girl has the multicoloured light thing on her Blackberry and it's sending me funny,341,11679,0,896,iOS,Blackberry
10175,joshstroud14,Fri  01 Mar 2013 21:53:00 +0000,Twitter for iPhone,0,?€?@Stroud_jake: Broke my blackberry today but my best friend ever is lending me hers for a while love her so much @beccaaa999?€? ????????????????????????,121,2908,0,89,iOS,Blackberry
10176,Emsbemsox,Fri  01 Mar 2013 21:53:06 +0000,Twitter for iPhone,0,Can't wait to get rid of my blackberry in May #hurry #shitberry #blackberrywanker,241,1164,1,203,iOS,Blackberry
10177,IAmChefDave,Fri  01 Mar 2013 21:54:02 +0000,Twitter for iPhone,0,"@BlackBerry I wanna be sold but when are main apps gonna be available? Im not paying 2$ for a ""Best of Instagram"" just for the popular page",199,5816,2,242,iOS,Blackberry
10178,AlfieBolitho,Fri  01 Mar 2013 21:54:03 +0000,Twitter for iPhone,0,@beth_wallacexo my blackberry always used to do that,307,2769,0,271,iOS,Blackberry
10180,KowalczykAlex,Fri  01 Mar 2013 21:54:30 +0000,Twitter for iPhone,0,@Gizmodo is it worth to wait for blackberry z10??,6,39,0,43,iOS,Blackberry
10183,Griffingeo,Fri  01 Mar 2013 21:54:58 +0000,Twitter for iPhone,0,iPad Mini or Blackberry Tablet? #Help #Decisions,784,3872,2,1777,iOS,Blackberry
10184,guad_mora,Fri  01 Mar 2013 21:55:22 +0000,Twitter for iPhone,0,@Chely_Lopez18 no she grabbed my old blackberry while hers gets fixed she's so picky,148,8402,0,138,iOS,Blackberry
10186,juanzee14,Fri  01 Mar 2013 21:55:36 +0000,Twitter for iPhone,0,My blackberry bbm days &gt; ????,295,7956,0,168,iOS,Blackberry
10193,Loai_f,Fri  01 Mar 2013 21:57:24 +0000,Twitter for iPhone,0,@BoredinKuwait glad you had a safe trip  you ordered your blackberry from us ?,84,4949,0,105,iOS,Blackberry
10195,AlexDigiovanni,Fri  01 Mar 2013 21:57:50 +0000,Twitter for iPhone,0,Me and @PhillipVescio win the record for most loyal to #Blackberry,97,1034,0,114,iOS,Blackberry
10198,jodieaudrey_,Fri  01 Mar 2013 21:58:13 +0000,Twitter for iPhone,0,@Griffingeo blackberry tablets are absolutely shocking. iPad all the way,349,17633,1,381,iOS,Blackberry
10199,necrotante,Fri  01 Mar 2013 21:58:19 +0000,Twitter for iPhone,0,?€?@CNET: BlackBerry 10 users  here's your first software update http://t.co/5mLcTs0cnb?€?,1937,20598,5,2028,iOS,Blackberry
10200,currywanker,Fri  01 Mar 2013 21:58:24 +0000,Twitter for iPhone,0,Soon Blackberry's are going to be seen as Nokia's,226,2945,0,165,iOS,Blackberry
10201,skwidmeals,Fri  01 Mar 2013 21:59:04 +0000,Twitter for iPhone,0,@BlackBerry nobody wants your phone quit it,84,11487,0,45,iOS,Blackberry
10203,willwikle,Fri  01 Mar 2013 21:59:19 +0000,Twitter for iPhone,0,@Alex_GrahamXXX @saladsandwich gurl I just told @britneyspears u still use a blackberry &amp; she had this to say http://t.co/3y16Twce3Y,8288,9305,223,535,iOS,Blackberry
10205,Griffingeo,Fri  01 Mar 2013 21:59:27 +0000,Twitter for iPhone,0,@jodieaudrey_ I've always preferred Apple stuff anyway  not sure about the Blackberry Tablet  cheers :),784,3873,2,1777,iOS,Blackberry
10206,SooayPowell,Fri  01 Mar 2013 21:59:29 +0000,Twitter for iPhone,0,Going off my blackberry for a few weeks don't ping me,213,6090,0,207,iOS,Blackberry
10207,justinelillian,Fri  01 Mar 2013 21:59:33 +0000,Twitter for iPhone,0,@_MeghanLeigh somebody needs to upgrade from blackberry to anything else!,123,1544,0,247,iOS,Blackberry
10208,Ho1mesi,Fri  01 Mar 2013 21:59:53 +0000,Twitter for iPhone,0,@vlhilyer I know I'm just anti blackberry  despise them ha,386,6616,0,347,iOS,Blackberry
10210,jackdaswani,Fri  01 Mar 2013 22:00:21 +0000,Twitter for iPhone,0,God I'm very tired n need sleep but this stupid blackberry blowing up every 5 secs doesn't help. Ur naughty child needs to play tonight :(,20,369,0,51,iOS,Blackberry
10211,uwais246,Fri  01 Mar 2013 22:00:36 +0000,Twitter for iPhone,0,She has everything from a kindle to an iPod from a blackberry to a DS from a laptop to her own super king sized bed. #uhhhhh,62,513,0,73,iOS,Blackberry
10212,BX_Irish_84,Fri  01 Mar 2013 22:00:39 +0000,Twitter for iPhone,0,@DjFeedYourHead @funkmasterflex YEAAAAA I got the 2012 blackberry pearl charger. Love that bitch  named her Burnadette,69,3217,0,468,iOS,Blackberry
10213,simon_87i,Fri  01 Mar 2013 22:00:58 +0000,Twitter for iPhone,0,RT ?€?@CNET: BlackBerry 10 users  here's your first software update http://t.co/VnbsFBblYA?€?,261,6317,1,1599,iOS,Blackberry
10214,ZaahidGarda10,Fri  01 Mar 2013 22:01:03 +0000,Twitter for iPhone,0,BB10 watching videos pretty good  blackberry world quite weak at the moment,76,377,0,75,iOS,Blackberry
10216,teezybadass,Fri  01 Mar 2013 22:01:21 +0000,Twitter for iPhone,0,my favorite drink in the worldddd &lt;3 blackberry lemonade   mhhhh(: http://t.co/zAbmAcyhGm,2490,52528,4,2054,iOS,Blackberry
10219,Raffa_UK,Fri  01 Mar 2013 22:02:21 +0000,Twitter for iPhone,0,@BenPearmain had a blackberry mate #TeenageKicks,319,1702,0,330,iOS,Blackberry
